ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
8676049,HV351563,06/25/2012 12:15:00 AM,074XX S RHODES AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,0323,003,6,69,08A,1181193,1855802,02/04/2016 06:33:39 AM,41.759563213,-87.61149252
8676051,HV351599,06/25/2012 12:15:00 AM,003XX W 77TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0623,006,17,69,06,1175219,1853888,02/04/2016 06:33:39 AM,41.754446441,-87.633444056
8676067,HV351585,06/25/2012 12:10:00 AM,027XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0133,001,3,35,08B,1176316,1886559,02/04/2016 06:33:39 AM,41.844074267,-87.628442088
8676077,HV351591,06/25/2012 12:09:00 AM,038XX W LAWRENCE AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,ALLEY,true,false,1723,017,39,14,15,1149950,1931622,02/04/2016 06:33:39 AM,41.968284626,-87.724026178
8676089,HV351586,06/25/2012 12:15:00 AM,040XX S INDIANA AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0213,002,3,38,03,1178263,1878368,02/04/2016 06:33:39 AM,41.821553466,-87.621546109
8676090,HV351574,06/25/2012 12:16:00 AM,023XX W CULLERTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1223,012,25,31,18,1161181,1890353,02/04/2016 06:33:39 AM,41.854812844,-87.68387936
8676094,HV351597,06/25/2012 12:25:00 AM,023XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1211,012,2,28,08B,1160870,1898642,02/04/2016 06:33:39 AM,41.877565108,-87.68479102
8676100,HV351584,06/25/2012 12:02:00 AM,044XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0922,009,12,58,08B,1159111,1875067,02/04/2016 06:33:39 AM,41.812909005,-87.691896127
8676109,HV351620,06/25/2012 12:30:00 AM,016XX S SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1022,010,24,29,08B,1154635,1891572,02/04/2016 06:33:39 AM,41.858291269,-87.707873516
8676113,HV351646,06/25/2012 01:20:00 AM,032XX W WALNUT ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ABANDONED BUILDING,true,false,1123,011,28,27,26,1154494,1901439,02/04/2016 06:33:39 AM,41.885370182,-87.708127278
8676125,HV351625,06/25/2012 01:05:00 AM,079XX S HONORE ST,0460,BATTERY,SIMPLE,STREET,true,false,0611,006,18,71,08B,1165398,1852125,02/04/2016 06:33:39 AM,41.749822122,-87.669484857
8676127,HV351627,06/25/2012 01:00:00 AM,029XX S ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,HIGHWAY/EXPRESSWAY,true,false,0913,009,11,60,14,1168294,1885618,02/04/2016 06:33:39 AM,41.841668977,-87.657908346
8676131,HV351648,06/25/2012 01:50:00 AM,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1531,015,37,25,18,1141741,1904839,02/04/2016 06:33:39 AM,41.894945606,-87.754874977
8676133,HV351630,06/25/2012 01:00:00 AM,002XX W 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0634,006,21,49,14,1176437,1841947,02/04/2016 06:33:39 AM,41.721651552,-87.629338451
8676134,HV351617,06/25/2012 12:40:00 AM,054XX N LUNA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1623,016,45,11,08B,1138187,1935842,02/04/2016 06:33:39 AM,41.980086079,-87.767176069
8676144,HV351639,06/25/2012 01:27:00 AM,034XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1925,019,44,6,14,1170321,1922869,02/04/2016 06:33:39 AM,41.943844128,-87.649380278
8676148,HV351604,06/25/2012 12:41:00 AM,002XX N ST LOUIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1123,011,28,27,15,1153011,1901388,02/04/2016 06:33:39 AM,41.885259752,-87.713574508
8676149,HV351603,06/25/2012 12:01:00 AM,004XX W CERMAK RD,1330,CRIMINAL TRESPASS,TO LAND,WAREHOUSE,true,false,0914,009,25,34,26,1173278,1889706,02/04/2016 06:33:39 AM,41.852777767,-87.639497587
8676151,HV351662,06/25/2012 02:05:00 AM,028XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1135,011,28,29,06,1157397,1894579,02/04/2016 06:33:39 AM,41.866487134,-87.697653467
8676152,HV351643,06/25/2012 01:40:00 AM,038XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1133,011,24,26,08B,1150956,1896424,02/04/2016 06:33:39 AM,41.87167847,-87.721250884
8676154,HV351640,06/25/2012 12:54:00 AM,005XX N SAWYER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1121,011,27,23,18,1154613,1903444,02/04/2016 06:33:39 AM,41.890869719,-87.707636599
8676156,HV351650,06/25/2012 01:15:00 AM,070XX S JEFFERY BLVD,0820,THEFT,$500 AND UNDER,STREET,true,false,0331,003,5,43,06,1190762,1858684,02/04/2016 06:33:39 AM,41.767245969,-87.57632989
8676159,HV351665,06/25/2012 01:27:00 AM,113XX S AVENUE N,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0433,004,10,52,18,1201235,1830328,02/04/2016 06:33:39 AM,41.689175656,-87.538902119
8676163,HV351687,06/25/2012 03:00:00 AM,069XX S CORNELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,0332,003,5,43,07,1188551,1859277,02/04/2016 06:33:39 AM,41.768926324,-87.584415074
8676164,HV351577,06/25/2012 12:18:00 AM,008XX N CAMBRIDGE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1823,018,27,8,04B,1172522,1906026,02/04/2016 06:33:39 AM,41.897577686,-87.641789714
8676166,HV351671,06/25/2012 02:30:00 AM,006XX W BELMONT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,1934,019,44,6,18,1171494,1921488,02/04/2016 06:33:39 AM,41.940028848,-87.64510966
8676167,HV351634,06/25/2012 12:47:00 AM,038XX W MONROE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,1122,011,28,26,15,1150802,1899386,02/04/2016 06:33:39 AM,41.87980954,-87.721738795
8676168,HV351655,06/25/2012 01:37:00 AM,037XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1925,019,46,6,08B,1170260,1924854,02/04/2016 06:33:39 AM,41.949292379,-87.649546279
8676171,HV351613,06/25/2012 12:30:00 AM,008XX W ROSCOE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1924,019,44,6,03,1170078,1922780,02/04/2016 06:33:39 AM,41.943605226,-87.650276034
8676172,HV351674,06/25/2012 02:36:00 AM,032XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1925,019,44,6,14,1170354,1921747,02/04/2016 06:33:39 AM,41.940764593,-87.649291895
