ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HK122447,01/13/2004 10:00:00 AM,039XX W GRENSHAW ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1132,,24,,18,,,,,
,HT477658,01/13/2004 12:01:00 AM,004XX N OAKLEY BLVD,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,ATHLETIC CLUB,false,false,1313,,27,,12,,,,,
,HK122173,01/13/2004 04:50:00 AM,019XX S PRAIRIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0133,,2,,26,1178383,1890889,,41.855909276,-87.620724801
,HK122326,01/13/2004 03:00:00 AM,083XX S COLFAX AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0423,,7,,26,1194953,1850168,,41.743775174,-87.561248558
,HK122303,01/13/2004 12:00:00 AM,010XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APPLIANCE STORE,false,false,1811,,32,,11,1169336,1910832,,41.910835515,-87.653351515
,HK122156,01/13/2004 03:50:00 AM,023XX W 95TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,true,false,2213,,19,,14,1162292,1841580,,41.720950185,-87.681159431
,HK122226,01/13/2004 06:45:00 AM,102XX S ST LAWRENCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0511,,9,,26,1182045,1837378,,41.708985964,-87.608938304
,HK122168,01/13/2004 04:23:58 AM,009XX E 84TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,false,true,0632,,8,,26,1183827,1849485,,41.742167654,-87.602035843
,HK122148,01/13/2004 03:19:24 AM,027XX S ARCHER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0923,,11,,04B,1169860,1886653,,41.844475172,-87.652131532
,HK122079,01/13/2004 01:10:00 AM,005XX W DIVISION ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1821,,27,,26,1172309,1908265,,41.903726336,-87.64250581
,HK122406,01/13/2004 08:23:14 AM,001XX W LAKE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,true,false,0113,,42,,08A,1175401,1901736,,41.885741529,-87.631344503
,HK122455,01/13/2004 09:30:00 AM,029XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1421,,35,,14,1156762,1913152,,41.917466034,-87.699480934
,HK122164,01/13/2004 04:22:24 AM,038XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1122,,28,,08B,1150827,1899062,,41.878919959,-87.721655477
,HK122218,01/13/2004 06:33:58 AM,034XX W FULTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1123,,28,,08B,1153450,1901786,,41.886343193,-87.71195183
,HK122607,01/13/2004 07:00:00 AM,002XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1821,,27,,07,1174315,1910991,,41.911162047,-87.635055858
,HK122860,01/13/2004 01:50:00 PM,049XX S INDIANA AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),true,false,0224,,3,,06,1178436,1872280,,41.804843539,-87.621096566
,HK122901,01/13/2004 12:00:00 AM,080XX S WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0835,,18,,26,1157444,1851105,,41.747187787,-87.698659487
,HK123005,01/13/2004 02:50:00 PM,071XX S PULASKI RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0833,,13,,06,1150938,1857056,,41.763647552,-87.722344693
,HK123023,01/13/2004 02:00:00 PM,012XX W 110TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2234,,34,,14,1169939,1831503,,41.693134952,-87.653441486
,HK123146,01/13/2004 03:30:00 PM,001XX N KOSTNER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1113,,28,,26,1147040,1900286,,41.882351979,-87.735529458
