ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HR565427,06/05/2004 12:01:00 AM,007XX N AVERS AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1112,,27,,06,,,,,
,HX249773,06/05/2004 12:00:00 PM,053XX S MAPLEWOOD AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0923,,14,,02,,,,,
,HK409962,06/05/2004 12:00:00 AM,079XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0623,,6,,14,1178089,1852353,,41.750169673,-87.622972906
,HK409982,06/05/2004 12:00:00 AM,013XX W CRYSTAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1433,,32,,14,1166994,1908484,,41.90444308,-87.66202265
,HK409688,06/05/2004 12:01:00 AM,013XX N WOLCOTT AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,false,false,1424,,1,,03,1163671,1909013,,41.905965405,-87.674213984
,HK409652,06/05/2004 12:05:00 AM,027XX E 104TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,0434,,10,,03,1196136,1836557,,41.706396186,-87.557363593
,HK409676,06/05/2004 12:08:00 AM,037XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,2535,,27,,15,1151006,1907736,,41.902718811,-87.720770845
,HK409794,06/05/2004 02:00:00 AM,016XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,true,1322,,1,,14,1165032,1908058,,41.903316013,-87.669241708
,HK410056,06/05/2004 06:00:00 AM,085XX S OGLESBY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0412,,8,,14,1193322,1848690,,41.739759416,-87.567272768
,HK409865,06/05/2004 03:10:00 AM,103XX S WESTERN AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,2211,,19,,08B,1162217,1835926,,41.705436218,-87.681590898
,HK410110,06/05/2004 12:00:00 AM,115XX S AVENUE H,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0433,,10,,14,1202900,1828972,,41.685412372,-87.532852876
,HK409925,06/05/2004 04:10:00 AM,016XX N DAMEN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1434,,32,,08B,1162762,1911129,,41.911790978,-87.677493635
,HK410167,06/05/2004 09:20:00 AM,039XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2523,,30,,14,1149774,1918330,,41.931813785,-87.725020214
,HK409981,06/05/2004 05:40:36 AM,047XX N ROCKWELL ST,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,false,1911,,47,,03,1158185,1931294,,41.967219878,-87.693755461
,HK409646,06/05/2004 12:05:00 AM,114XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,,34,,08B,1171703,1829018,,41.686277324,-87.647055607
,HK409844,06/05/2004 01:50:00 AM,079XX S ADA ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0612,,21,,08A,1168712,1851966,,41.749314998,-87.657345511
,HK410489,06/05/2004 10:00:00 AM,064XX N RIDGE BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2412,,50,,08B,1162579,1942878,,41.998915651,-87.67727301
,HK410583,06/05/2004 01:00:00 PM,023XX W DICKENS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1432,,32,,26,1160373,1913780,,41.919115309,-87.686196612
,HK410600,06/05/2004 01:00:00 PM,045XX N ST LOUIS AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1723,,33,,06,1152237,1929911,,41.963544592,-87.715662312
,HK410377,06/05/2004 06:00:00 AM,032XX N RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,1733,,33,,06,1156145,1921393,,41.94009245,-87.701524706
,HK410402,06/05/2004 09:30:00 AM,011XX S MASON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1513,,29,,05,1136889,1894500,,41.866662389,-87.772943298
,HK410748,06/05/2004 03:00:00 PM,034XX W 111TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2211,,19,,14,1155211,1830781,,41.691460007,-87.707383366
,HK410816,06/05/2004 01:00:00 PM,104XX S WALLACE ST,0810,THEFT,OVER $500,STREET,false,false,2233,,34,,06,1174146,1835753,,41.704705434,-87.637913189
,HK410926,06/05/2004 04:30:00 PM,091XX S HALSTED ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2223,,21,,06,1172583,1844179,,41.727862093,-87.643389411
,HK411026,06/05/2004 04:00:00 AM,032XX S HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0913,,12,,14,1162875,1883079,,41.834816912,-87.677865419
,HK411054,06/05/2004 04:30:00 PM,050XX S KEDZIE AVE,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,false,false,0821,,14,,06,1155893,1871118,,41.802137724,-87.703806024
