ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HK749590,11/14/2004 01:00:00 AM,023XX N ST LOUIS AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,1413,,26,,18,1152869,1915553,,41.924132647,-87.713720239
,HK749620,11/14/2004 12:30:00 AM,028XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0923,,11,,07,1172760,1885907,,41.842364473,-87.641511123
,HK749700,11/14/2004 12:01:00 AM,010XX W 104TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2232,,34,,06,1171140,1835851,,41.705040446,-87.648917879
,HK749573,11/14/2004 12:41:00 AM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,2331,,44,,08B,1170327,1922601,,41.943108594,-87.649366085
,HK749808,11/14/2004 03:20:00 AM,020XX N LOREL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2515,,37,,26,1140386,1913227,,41.917988207,-87.759645561
,HK749861,11/14/2004 05:30:00 AM,060XX N WINTHROP AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,2433,,48,,06,1167769,1940194,,41.991439996,-87.658258453
,HK749559,11/14/2004 12:36:00 AM,001XX N KEDZIE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1331,,27,,04B,1155029,1900649,,41.883191631,-87.706183852
,HK749713,11/14/2004 02:48:00 AM,077XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0421,,7,,14,1194534,1854150,,41.754712406,-87.562653092
,HK749648,11/14/2004 01:00:00 AM,027XX S DEARBORN ST,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,2113,,3,,08B,1176316,1886532,,41.844000177,-87.628442902
,HK749789,11/14/2004 04:30:00 AM,011XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,false,false,1323,,27,,14,1168850,1905520,,41.896269617,-87.655291138
,HK749751,11/14/2004 03:38:00 AM,078XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,STREET,false,false,0414,,8,,08B,1190898,1853314,,41.752506956,-87.576004685
,HK749761,11/14/2004 03:30:00 AM,061XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0311,,20,,08B,1178229,1864028,,41.782203969,-87.62210613
,HK749663,11/14/2004 02:00:00 AM,060XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0313,,20,,08B,1180311,1865006,,41.784840184,-87.614443041
,HK749888,11/14/2004 07:55:50 AM,098XX S LOOMIS ST,1090,ARSON,ATTEMPT ARSON,RESIDENCE,true,false,2213,,21,,09,1168759,1839546,,41.7152317,-87.657530629
