ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HP576945,02/03/2004 12:00:00 PM,008XX E 65TH ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0312,,20,,10,,,,,
,HK175523,02/03/2004 12:00:00 AM,093XX S JEFFERY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0413,,8,,20,,,,,
,HK161511,02/03/2004 01:00:00 AM,052XX S NATOMA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0811,,23,,05,1132935,1869109,,41.797055226,-87.788050826
,HK161524,02/03/2004 12:13:00 AM,048XX W WARNER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1624,,45,,26,1143109,1927147,,41.956135599,-87.749292565
,HK161686,02/03/2004 07:50:00 AM,018XX W MONTROSE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1922,,47,,08A,1163178,1929248,,41.961501819,-87.675454573
,HK161610,02/03/2004 05:30:00 AM,073XX S UNIVERSITY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0324,,5,,08B,1185152,1856593,,41.761641717,-87.596958214
,HK161498,02/03/2004 12:05:00 AM,062XX S HONORE ST,0460,BATTERY,SIMPLE,STREET,false,false,0714,,15,,08B,1165091,1863262,,41.780390069,-87.670295256
,HK161532,02/03/2004 12:40:00 AM,064XX S PARNELL AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0722,,20,,14,1173725,1862205,,41.777302496,-87.638672929
,HK161897,02/03/2004 07:30:00 AM,005XX E 51ST ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,false,false,0223,,3,,06,1180467,1871309,,41.802132606,-87.613677631
,HK161624,02/03/2004 06:41:51 AM,002XX N CLARK ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,0113,,42,,05,1175500,1901787,,41.885879253,-87.630979425
,HK162086,02/03/2004 11:25:00 AM,012XX N ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1423,,26,,18,1159848,1908221,,41.903871843,-87.68827913
,HK161589,02/03/2004 04:20:00 AM,007XX W GARFIELD BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0711,,3,,06,1172120,1868262,,41.793959011,-87.644378904
,HK162331,02/03/2004 01:20:00 PM,001XX N WELLS ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,0113,,42,,06,1174720,1900950,,41.883599958,-87.633868774
,HK161573,02/03/2004 03:10:00 AM,045XX S CALIFORNIA AVE,0560,ASSAULT,SIMPLE,STREET,true,false,0912,,12,,08A,1158462,1874471,,41.811286774,-87.694292947
,HK162436,02/03/2004 12:30:00 PM,026XX W 25TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1034,,12,,06,1159133,1887308,,41.846499298,-87.691479958
,HK162483,02/03/2004 02:30:00 PM,016XX N WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,1434,,1,,26,1160106,1911026,,41.911563654,-87.687253827
,HK162490,02/03/2004 02:15:00 PM,001XX S CLINTON ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0111,,2,,06,1172752,1899623,,41.880002373,-87.641134667
,HK162707,02/03/2004 04:30:00 PM,022XX N OAKLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1432,,32,,18,1160549,1914859,,41.922072515,-87.685520019
,HK162796,02/03/2004 04:45:00 PM,053XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0934,,16,,08A,1169891,1869332,,41.79694394,-87.65252143
,HK162861,02/03/2004 01:35:00 AM,071XX S EAST END AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0324,,8,,26,1188768,1858016,,41.765460845,-87.583659956
,HK163056,02/03/2004 06:00:00 PM,028XX S CALIFORNIA BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1034,,12,,08B,1158390,1885127,,41.840529595,-87.694266302
,HK163057,02/03/2004 07:00:00 PM,029XX N WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,1411,,1,,26,1159848,1919602,,41.935102133,-87.687964525
,HK163089,02/03/2004 07:00:00 PM,084XX S KENWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0412,,8,,26,1186726,1849277,,41.741528785,-87.591420642
,HK163152,02/03/2004 07:30:00 PM,082XX S DREXEL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0631,,8,,26,1183666,1850650,,41.745368292,-87.602589491
,HK162900,02/03/2004 11:12:00 AM,012XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1424,,1,,08B,1165414,1908391,,41.904221664,-87.667829056
,HK163199,02/03/2004 08:00:00 PM,018XX N SPRINGFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2535,,30,,26,1150090,1911948,,41.914294846,-87.724025599
,HK163365,02/03/2004 10:00:00 PM,009XX E 84TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0632,,8,,26,1184174,1849164,,41.741278696,-87.600774465
,HK163406,02/03/2004 02:10:00 PM,080XX S HARVARD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0623,,17,,26,1175350,1851712,,41.748472306,-87.63302889
,HK162263,02/03/2004 01:21:23 PM,012XX E 93RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0413,,8,,08B,1186306,1843569,,41.725875352,-87.593139342
,HK162089,02/03/2004 11:32:57 AM,090XX S EXCHANGE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0423,,10,,08A,1197335,1845691,,41.731430954,-87.552669707
,HK161915,02/03/2004 10:35:04 AM,084XX S SAGINAW AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0423,,7,,08B,1195296,1849623,,41.742271198,-87.56000975
,HK163371,02/03/2004 10:00:00 PM,016XX N CENTRAL PARK AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,2535,,26,,18,1152128,1910689,,41.910800061,-87.716571522
,HK162449,02/03/2004 03:05:45 PM,017XX E 79TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0414,,8,,04B,1189186,1852942,,41.751527336,-87.582290243
,HK163096,02/03/2004 07:21:26 PM,077XX S MARQUETTE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0421,,7,,05,1195667,1854152,,41.754689968,-87.558501004
,HK162964,02/03/2004 03:45:00 PM,008XX W EASTWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2312,,46,,11,1169806,1931096,,41.966430564,-87.651032417
,HK161934,02/03/2004 10:30:00 AM,030XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2332,,44,,06,1171724,1920375,,41.936969662,-87.644297222
,HK162814,02/03/2004 08:30:00 AM,018XX W SUPERIOR ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1324,,1,,05,1163964,1905040,,41.895057018,-87.673249983
,HK162837,02/03/2004 03:30:00 PM,021XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1312,,32,,05,1161843,1907964,,41.903125216,-87.68095819
,HK161831,02/03/2004 09:41:00 AM,009XX N WINCHESTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1322,,32,,14,1163231,1906311,,41.898560182,-87.675906325
,HK161833,02/03/2004 07:15:00 AM,002XX S LAFLIN ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,1211,,2,,06,1166436,1899046,,41.878556485,-87.664342629
,HK162073,02/03/2004 09:00:00 AM,044XX N BROADWAY,0810,THEFT,OVER $500,OTHER,false,false,2313,,46,,06,1168605,1929582,,41.962302258,-87.655492307
,HK162067,02/03/2004 10:55:00 AM,0000X N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1212,,27,,06,1171049,1900319,,41.881949766,-87.647367397
,HK162717,02/03/2004 03:50:00 PM,017XX W 18TH ST,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,false,false,1223,,25,,06,1165285,1891456,,41.85775341,-87.668784595
,HK162293,02/03/2004 11:30:00 AM,073XX S TROY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0835,,18,,05,1156642,1855853,,41.76023325,-87.701470487
,HK163644,02/03/2004 02:00:00 PM,048XX S DREXEL BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,2124,,4,,06,1183131,1873198,,41.80725455,-87.603848966
,HK162999,02/03/2004 06:30:00 PM,072XX S CAMPBELL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0832,,18,,03,1160959,1856667,,41.762378882,-87.685626026
,HK161576,02/03/2004 03:50:54 AM,110XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0513,,9,,08B,1178802,1831674,,41.693407646,-87.620987197
,HK162543,02/03/2004 03:00:00 PM,013XX W 13TH ST,0560,ASSAULT,SIMPLE,STREET,false,true,1231,,2,,08A,1167654,1894186,,41.865194117,-87.660010385
,HK161940,02/03/2004 10:15:00 AM,058XX N RIDGE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2013,,48,,03,1165558,1938749,,41.987522415,-87.666432473
,HK163407,02/03/2004 07:00:00 PM,027XX W 26TH ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1034,,12,,03,1158653,1886655,,41.844717224,-87.693259403
,HK161701,02/03/2004 07:00:00 AM,026XX W PETERSON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2011,,40,,06,1157828,1939764,,41.990469268,-87.69483597
,HK161656,02/03/2004 07:12:00 AM,002XX S CANAL ST,0460,BATTERY,SIMPLE,STREET,false,false,0111,,2,,08B,1173178,1899189,,41.87880201,-87.639583344
,HK162103,02/03/2004 10:00:00 AM,112XX S WALLACE ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,2233,,34,,08B,1174313,1830380,,41.68995741,-87.637460623
,HK163477,02/03/2004 10:30:00 PM,024XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0832,,18,,08B,1161161,1857504,,41.764671556,-87.684862536
,HK161978,02/03/2004 10:00:00 AM,0000X W 110TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0513,,34,,08B,1177869,1832025,,41.694391963,-87.624392518
,HK161809,02/03/2004 08:15:00 AM,018XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1014,,24,,08B,1151993,1890713,,41.855986476,-87.717594001
,HK162042,02/03/2004 11:09:11 AM,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1731,,38,,06,1143869,1926168,,41.953434892,-87.746523231
,HK162595,02/03/2004 02:50:00 PM,064XX W ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0811,,23,,08B,1134566,1867400,,41.792336877,-87.782109801
,HK161811,02/03/2004 07:30:00 AM,108XX S LOWE AVE,0810,THEFT,OVER $500,STREET,false,false,2233,,34,,06,1173904,1832895,,41.696868013,-87.638883745
,HK163214,02/03/2004 08:30:00 AM,027XX W LUNT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2411,,50,,05,1156847,1946325,,42.008492926,-87.69826532
,HK162626,02/03/2004 04:10:00 PM,0000X E JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0123,,2,,26,1177029,1899023,,41.878260207,-87.625448401
,HK162695,02/03/2004 04:21:05 PM,044XX N LOWELL AVE,0890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1722,,45,,06,1146429,1929222,,41.961766826,-87.737034226
,HK161557,02/03/2004 02:50:00 AM,031XX W TOUHY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2411,,50,,08B,1154205,1947541,,42.011883046,-87.707953271
,HK161593,02/03/2004 05:17:38 AM,054XX W WALTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1524,,37,,14,1139793,1905800,,41.897618523,-87.762006057
,HK161949,02/03/2004 10:38:43 AM,070XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2423,,49,,14,1166603,1946949,,42.010000989,-87.662352589
,HK162508,02/03/2004 02:55:00 PM,011XX W GRANVILLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2433,,48,,08B,1167486,1941331,,41.994566065,-87.65926648
,HK163718,02/03/2004 03:00:00 PM,032XX W BELLE PLAINE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1724,,33,,06,1153871,1927071,,41.955718969,-87.709730592
,HK163703,02/03/2004 12:00:00 AM,014XX W DIVISION ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,1433,,1,,11,1166750,1908103,,41.903402827,-87.662929863
,HK162183,02/03/2004 12:30:55 PM,018XX S AVERS AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1014,,24,,08A,1151033,1890634,,41.855788527,-87.721119775
,HK162755,02/03/2004 04:34:34 PM,009XX E 79TH ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,false,0624,,8,,02,1184039,1852826,,41.751330763,-87.601154923
,HK163335,02/03/2004 10:01:00 PM,0000X E HURON ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,,42,,03,1176505,1905079,,41.894890041,-87.627189408
,HK163439,02/03/2004 11:00:00 PM,100XX W OHARE ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CTA TRAIN,true,false,1651,,41,,08A,1100658,1934241,,41.976290414,-87.905227221
,HK163734,02/03/2004 07:00:00 PM,081XX S STEWART AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0622,,21,,26,1175041,1850935,,41.746347016,-87.634184304
,HK161698,02/03/2004 08:10:00 AM,023XX S CHRISTIANA AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1024,,22,,08A,1154399,1888201,,41.849045571,-87.708829783
,HK162539,02/03/2004 02:48:00 PM,040XX N CICERO AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1624,,45,,06,1143644,1926627,,41.954698652,-87.747338823
,HK162799,02/03/2004 05:15:00 PM,009XX N LECLAIRE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1531,,37,,03,1142189,1905675,,41.897231388,-87.75320881
,HK162470,02/03/2004 05:30:00 AM,062XX N CLARK ST,0810,THEFT,OVER $500,STREET,false,false,2433,,40,,06,1164509,1941808,,41.995938746,-87.670203612
,HK162872,02/03/2004 02:15:00 PM,076XX N PAULINA ST,0560,ASSAULT,SIMPLE,OTHER,false,false,2422,,49,,08A,1163657,1950669,,42.020271587,-87.67308633
,HK163005,02/03/2004 05:40:00 PM,103XX S MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0512,,9,,06,1178953,1836522,,41.706707804,-87.620287404
,HK163369,02/03/2004 10:15:00 PM,011XX W BRYN MAWR AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,OTHER,true,false,2023,,48,,17,1167668,1937354,,41.983649153,-87.658712242
,HK163220,02/03/2004 08:12:17 PM,073XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,2424,,49,,26,1163156,1948647,,42.014733772,-87.674987204
,HK163782,02/03/2004 08:00:00 PM,061XX S WOODLAWN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0314,,20,,07,1185269,1864636,,41.783709683,-87.596276769
,HK161606,02/03/2004 08:30:00 PM,069XX N ASHLAND BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,2431,,49,,08B,1164531,1945882,,42.00711743,-87.670006581
,HK162651,02/03/2004 03:49:29 PM,052XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1523,,28,,08B,1141605,1900253,,41.882363578,-87.755487899
,HK162863,02/03/2004 05:00:00 PM,0000X E GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1834,,42,,06,1176796,1903917,,41.891694878,-87.626155832
,HK163429,02/03/2004 10:52:10 PM,002XX S CICERO AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,false,false,1533,,28,,10,1144428,1898475,,41.877431903,-87.74516643
,HK161876,02/03/2004 10:15:00 AM,114XX S ABERDEEN ST,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENCE,false,false,2234,,34,,26,1171047,1828757,,41.685575413,-87.649464686
,HK163832,02/03/2004 12:00:00 AM,020XX N HALSTED ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1812,,43,,06,1170625,1913731,,41.918762385,-87.648531188
,HK161542,02/03/2004 12:43:00 AM,025XX E 76TH ST,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,APARTMENT,false,false,0421,,7,,26,1194629,1855066,,41.757223644,-87.562274867
,HK162803,02/03/2004 04:36:39 PM,003XX S CICERO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1533,,24,,08B,1144453,1897826,,41.875650497,-87.745090967
,HK163296,02/03/2004 09:05:00 PM,057XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1633,,38,,08B,1137165,1926012,,41.95313013,-87.771171854
,HK162299,02/03/2004 12:45:00 PM,011XX E 57TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,2133,,5,,11,1184523,1867439,,41.791418866,-87.598924055
,HK163083,02/03/2004 07:23:58 PM,0000X W 107TH ST,0810,THEFT,OVER $500,STREET,false,false,0512,,34,,06,1177678,1834013,,41.699851632,-87.625031961
,HK162145,02/03/2004 12:00:00 PM,016XX W GRAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1324,,26,,14,1165495,1903564,,41.890974305,-87.667669094
,HK161695,02/03/2004 05:30:00 AM,078XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0611,,17,,08A,1166705,1852767,,41.751556088,-87.664677158
,HK162265,02/03/2004 01:00:00 PM,015XX W 66TH ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0725,,17,,08B,1167354,1860965,,41.774038629,-87.66206444
,HK162362,02/03/2004 01:55:00 PM,065XX S WOOD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0726,,15,,08B,1165465,1861348,,41.775129883,-87.668978317
,HK162128,02/03/2004 11:45:00 AM,044XX S GREENWOOD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,2123,,4,,26,1184334,1875715,,41.814133279,-87.599357934
,HK162590,02/03/2004 03:10:00 PM,007XX E STEPHEN A DOUGLAS DR,0460,BATTERY,SIMPLE,OTHER,true,false,2122,,4,,08B,1181944,1881919,,41.83121319,-87.607932444
,HK162778,02/03/2004 04:40:00 PM,071XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0324,,8,,08B,1188772,1857886,,41.765104018,-87.583649448
,HK163026,02/03/2004 06:20:00 PM,064XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,,20,,08B,1182328,1862432,,41.777730376,-87.607127646
,HK162515,02/03/2004 03:15:00 PM,063XX S CARPENTER ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0724,,16,,03,1170399,1862872,,41.779205903,-87.650846588
,HK163935,02/03/2004 11:00:00 AM,030XX N LAMON AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2521,,31,,06,1143180,1919701,,41.935701767,-87.749218092
,HK163185,02/03/2004 07:00:00 PM,013XX E 53RD ST,0560,ASSAULT,SIMPLE,GAS STATION,false,false,2131,,4,,08A,1185890,1870391,,41.799487229,-87.593818494
,HK162689,02/03/2004 01:00:00 PM,010XX W MARQUETTE RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0724,,17,,26,1170692,1860394,,41.772399587,-87.649844624
,HK163303,02/03/2004 09:25:32 PM,023XX N CLYBOURN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1811,,32,,26,1165441,1915547,,41.923857611,-87.667525821
,HK161929,02/03/2004 10:11:00 AM,070XX S STONY ISLAND AVE,0860,THEFT,RETAIL THEFT,GAS STATION,true,false,0332,,5,,06,1188135,1858735,,41.767448959,-87.585957168
,HK162879,02/03/2004 03:00:00 PM,057XX S MARSHFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0715,,15,,05,1166324,1866588,,41.789490851,-87.665680178
,HK162317,02/03/2004 11:45:00 AM,034XX W 38TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0913,,12,,05,1153971,1879184,,41.824310334,-87.710640503
,HK164049,02/03/2004 09:00:00 PM,021XX W 51ST ST,0810,THEFT,OVER $500,STREET,false,false,0915,,16,,06,1163042,1870828,,41.801195256,-87.677595695
,HK163198,02/03/2004 08:15:00 PM,073XX S SEELEY AVE,0460,BATTERY,SIMPLE,STREET,false,false,0735,,17,,08B,1163964,1855960,,41.760376156,-87.674632068
,HK161616,02/03/2004 05:50:00 AM,006XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,0131,,2,,26,1172257,1897564,,41.874363279,-87.643013039
,HK163329,02/03/2004 10:10:00 PM,063XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,false,true,0725,,16,,03,1166756,1862726,,41.778883826,-87.664206366
,HK163693,02/03/2004 04:00:00 PM,067XX S CHAMPLAIN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0321,,20,,06,1181727,1860519,,41.772494826,-87.609389936
