ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HP726720,05/14/2001 12:00:00 AM,052XX S WINCHESTER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0915,,16,,06,1164204,1869833,,41.79844045,-87.673362231
,G276602,05/14/2001 12:42:00 AM,001XX W 73 ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0731,,,,01A,1176498,1856582,,41.761810443,-87.628676075
,G277438,05/14/2001 12:35:00 PM,053XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,1522,,28,,01A,1140937,1899509,,41.880334264,-87.757959152
,HY489548,05/14/2001 12:00:00 AM,097XX S CLAREMONT AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,2213,,19,,02,,,,,
,G276625,05/14/2001 12:30:00 AM,069XX S JEFFERY AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0332,,,,14,1190789,1859109,,41.76841155,-87.576217212
,G276712,05/14/2001 12:15:00 AM,022XX S CHICAGO RIVER,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1233,,,,07,1172945,1889664,,41.852669892,-87.640721035
,G276786,05/14/2001 12:30:00 AM,038XX S NORMAL AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0925,,,,14,1173547,1879605,,41.825053811,-87.638810059
,G276680,05/14/2001 12:45:00 AM,013XX W FILLMORE ST,0820,THEFT,$500 AND UNDER,ALLEY,true,false,1231,,,,06,1167530,1895375,,41.868459499,-87.660431376
,G276583,05/14/2001 12:35:01 AM,022XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1211,,,,14,1161111,1899531,,41.879999603,-87.683881431
,G276689,05/14/2001 02:11:04 AM,018XX S LOOMIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1222,,,,14,1167376,1890895,,41.856169309,-87.661125517
,G276595,05/14/2001 12:40:00 AM,046XX N BROADWAY,0820,THEFT,$500 AND UNDER,STREET,true,false,2311,,,,06,1167921,1930894,,41.965917251,-87.657969065
,G276593,05/14/2001 12:27:50 AM,026XX W AUGUSTA BL,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1311,,,,14,1158373,1906509,,41.899204279,-87.693744058
,G276685,05/14/2001 12:00:00 AM,002XX N LAMON AV,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1532,,,,26,1143628,1901178,,41.884864271,-87.748036162
,G276830,05/14/2001 05:30:00 AM,055XX S DAMEN AV,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,false,false,0715,,,,03,1163927,1868022,,41.793476672,-87.674428953
,G276754,05/14/2001 03:58:41 AM,014XX W CUYLER AV,0460,BATTERY,SIMPLE,RESIDENCE,true,false,1923,,,,08B,1165406,1927020,,41.955340861,-87.667326904
,G276668,05/14/2001 01:30:00 AM,024XX W LAWRENCE AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,true,false,1911,,,,04B,1159270,1931767,,41.968495519,-87.689752977
,G276599,05/14/2001 12:18:00 AM,062XX S SACRAMENTO AV,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0823,,,,04B,1157407,1863342,,41.780768733,-87.698464116
,G276705,05/14/2001 02:24:45 AM,065XX S CLAREMONT AV,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0832,,,,08B,1161826,1861251,,41.77494007,-87.682321162
,G276849,05/14/2001 12:00:00 AM,079XX S ANTHONY AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0411,,,,06,1187861,1852472,,41.750269248,-87.5871606
,G276732,05/14/2001 02:30:00 AM,057XX S MOZART ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0824,,,,05,1158310,1866688,,41.789932285,-87.695062458
,G276725,05/14/2001 02:40:00 AM,027XX W SCHUBERT AV,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1411,,,,03,1157533,1917868,,41.93039142,-87.69651958
,G276727,05/14/2001 02:56:00 AM,027XX N PINE GROVE AV,0820,THEFT,$500 AND UNDER,ALLEY,false,false,2333,,,,06,1172725,1918511,,41.931832638,-87.640673784
,G276741,05/14/2001 02:10:00 AM,012XX W 13 ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1231,,,,07,1168543,1894247,,41.865342326,-87.656745093
