ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G011288,01/06/2001 08:54:00 AM,017XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1222,,25,,01A,1165996,1891724,,41.858473695,-87.666167161
,G011894,01/06/2001 01:30:00 PM,117XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0524,,34,,01A,1171768,1827002,,41.680743671,-87.646876459
,G013038,01/06/2001 11:38:00 PM,058XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2515,,37,,01A,1137239,1915361,,41.923901331,-87.771156586
,G005960,01/06/2001 10:35:00 AM,014XX N HARDING ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2535,,,,01A,0,0,,36.619446395,-91.686565684
,G012170,01/06/2001 02:45:00 PM,014XX S LAKE SHORE DR,0460,BATTERY,SIMPLE,OTHER,false,false,0133,,,,08B,,,,,
,G010933,01/06/2001 12:05:00 AM,049XX W WALTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1531,,,,26,1143299,1905819,,41.897605872,-87.74912828
,G011009,01/06/2001 01:15:00 AM,077XX S MARYLAND AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0624,,,,26,1183204,1853835,,41.754119022,-87.604183421
,G011061,01/06/2001 02:15:00 AM,048XX W ADDISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1634,,,,06,1143379,1923454,,41.945996627,-87.748392627
,G011090,01/06/2001 02:30:00 AM,080XX S STEWART AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0623,,,,26,1175063,1851567,,41.748080813,-87.634084872
,G011103,01/06/2001 03:05:00 AM,041XX W WASHINGTON BL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1115,,,,26,1148808,1900131,,41.881892663,-87.729041293
,G011109,01/06/2001 01:30:00 AM,020XX N HALSTED ST,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1812,,,,06,1170584,1913755,,41.918829141,-87.648681121
,G011133,01/06/2001 03:00:00 AM,035XX S FEDERAL ST,0560,ASSAULT,SIMPLE,STREET,false,true,0211,,,,08A,1176246,1881571,,41.83038838,-87.628849105
,G011140,01/06/2001 01:45:00 AM,015XX N ELSTON AV,0810,THEFT,OVER $500,STREET,false,false,1433,,,,06,1167172,1910179,,41.909090444,-87.661320032
,G011132,01/06/2001 03:20:00 AM,067XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2432,,,,14,1166994,1944733,,42.003911832,-87.660978006
,G010961,01/06/2001 12:53:26 AM,016XX W DIVISION ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,1322,,,,03,1164996,1908017,,41.903204271,-87.669375109
,G011084,01/06/2001 01:00:00 AM,016XX W 18 ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,1222,,,,08B,1165566,1891503,,41.857876409,-87.667751821
,G011027,01/06/2001 02:00:29 AM,007XX W FULTON MARKET,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1212,,,,08B,1171443,1902130,,41.886910618,-87.645867372
,G011069,01/06/2001 12:30:00 AM,030XX W 63 ST,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,false,false,0823,,,,03,1157447,1862753,,41.779151621,-87.698333413
,G011213,01/06/2001 06:14:00 AM,036XX W 70 PL,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0833,,,,05,1153025,1857647,,41.765228417,-87.71467972
,G010987,01/06/2001 12:38:00 AM,040XX W 59 ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GROCERY FOOD STORE,false,false,0813,,,,03,1150696,1865136,,41.785825082,-87.723021517
,G010997,01/06/2001 01:08:15 AM,023XX W CORNELIA AV,1020,ARSON,BY FIRE,STREET,false,false,1913,,,,09,1160045,1923225,,41.945039799,-87.687140175
,G010939,01/06/2001 12:37:00 AM,014XX W 13 ST,041A,BATTERY,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,false,false,1231,,,,04B,1166838,1894194,,41.865233593,-87.663005702
,G011253,01/06/2001 08:00:00 AM,078XX S SOUTH SHORE DR,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,false,true,0421,,,,26,1197777,1854047,,41.754349434,-87.550772155
,G011131,01/06/2001 03:40:00 AM,014XX W WASHBURNE AV,041A,BATTERY,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,false,false,1231,,,,04B,1166924,1894512,,41.866104369,-87.662680874
,G011135,01/06/2001 01:00:00 AM,019XX W CERMAK RD,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1223,,,,08B,1163804,1889460,,41.85230752,-87.67427698
,G010989,01/06/2001 12:40:00 AM,014XX W 110 PL,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2234,,,,04B,1168942,1831518,,41.693197651,-87.65709128
,G011094,01/06/2001 02:48:44 AM,051XX S WOLCOTT AV,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0932,,,,05,1164593,1870583,,41.800490336,-87.671914524
,G011212,01/06/2001 05:50:00 AM,024XX W AUGUSTA BL,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,OTHER,false,false,1312,,,,03,1159902,1906539,,41.899255184,-87.688127243
,G011169,01/06/2001 04:38:58 AM,015XX W WALTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1323,,,,08B,1165711,1906460,,41.898916538,-87.666793211
,G010959,01/06/2001 12:51:00 AM,036XX N HALSTED ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,2324,,,,08A,1170320,1924167,,41.947405912,-87.649345883
,G010973,01/06/2001 12:40:00 AM,046XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,2311,,,,26,1167726,1931294,,41.96701908,-87.658674458
,G011320,01/06/2001 12:30:00 AM,014XX W IRVING PARK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,,,,14,1166000,1926700,,41.954450079,-87.665152423
,G011151,01/06/2001 01:30:00 AM,050XX S FORRESTVILLE AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0223,,,,07,1180810,1871970,,41.803938559,-87.612399389
,G011325,01/06/2001 12:05:00 AM,042XX N WOLCOTT AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1922,,,,14,1163022,1928174,,41.958557998,-87.676058401
,G010679,01/06/2001 12:54:26 AM,110XX S KING DR,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0513,,,,05,1180912,1831798,,41.693699775,-87.613258286
