ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G647521,10/28/2001 10:23:00 PM,046XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,true,false,1113,,28,,01A,1145341,1901055,,41.884494512,-87.741748804
,G647673,10/28/2001 04:10:00 AM,081XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0631,,8,,01A,1183653,1851119,,41.746655581,-87.602622531
,G649567,10/28/2001 11:33:00 PM,005XX W DIVISION STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1821,,,,01A,1172309,1908265,,41.903726336,-87.64250581
,G647793,10/28/2001 12:30:00 AM,031XX S CENTRAL PARK AV,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1032,,,,06,1152820,1883787,,41.836964375,-87.714741592
,G647832,10/28/2001 01:00:00 AM,059XX W SUPERIOR ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1511,,,,26,1136295,1904427,,41.893914039,-87.77488684
,G647893,10/28/2001 02:40:00 AM,026XX W POTOMAC AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1423,,,,26,1158321,1908500,,41.904668814,-87.693880543
,G647873,10/28/2001 01:50:00 AM,009XX W HURON ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1323,,,,08A,1169965,1905038,,41.894922725,-87.651210058
,G647915,10/28/2001 01:00:00 AM,015XX W CORTLAND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1433,,,,14,1165880,1912847,,41.916439284,-87.665989972
,G647968,10/28/2001 01:00:00 AM,018XX N ELSTON AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1433,,,,14,1165913,1912507,,41.915505598,-87.665878453
,G647855,10/28/2001 01:53:42 AM,095XX S EWING AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0432,,,,05,1201894,1842507,,41.722579144,-87.536076811
,G648012,10/28/2001 12:00:00 AM,016XX N ELSTON AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1433,,,,06,1166599,1911454,,41.912601424,-87.66338838
,G648016,10/28/2001 12:00:00 AM,054XX S CORNELL AV,0820,THEFT,$500 AND UNDER,STREET,false,false,2132,,,,06,1188143,1869317,,41.79648661,-87.585590551
,G647756,10/28/2001 01:00:00 AM,043XX N LEAVITT ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1912,,,,03,1160876,1928658,,41.959931016,-87.683934429
,G647967,10/28/2001 03:30:00 AM,006XX W FOSTER DR,0820,THEFT,$500 AND UNDER,STREET,false,false,2024,,,,06,,,,,
,G647961,10/28/2001 03:13:11 AM,115XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0524,,,,14,1170693,1828169,,41.683969549,-87.650777654
,G647948,10/28/2001 03:44:20 AM,105XX S WABASH AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0512,,,,14,1178401,1835051,,41.702683702,-87.622353274
,G647734,10/28/2001 12:42:00 AM,027XX W CRYSTAL ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1423,,,,04B,1158135,1908254,,41.903997572,-87.694570505
,G647698,10/28/2001 01:01:22 AM,103XX S PRINCETON AV,0460,BATTERY,SIMPLE,STREET,false,false,0512,,,,08B,1176069,1836613,,41.707022567,-87.630845768
,G647646,10/28/2001 12:03:27 AM,0000X W 111 ST,031A,ROBBERY,ARMED: HANDGUN,HOSPITAL BUILDING/GROUNDS,false,false,0522,,,,03,1177742,1831317,,41.692451976,-87.624878818
,G647860,10/28/2001 02:08:36 AM,002XX W 111 PL,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0522,,,,08B,1176766,1831043,,41.691722052,-87.628460306
,G647815,10/28/2001 01:34:14 AM,004XX W 116 ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0522,,,,08B,1175234,1827943,,41.683249441,-87.634161241
,G647765,10/28/2001 01:30:00 AM,026XX S DRAKE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1032,,,,14,1153172,1886052,,41.843172853,-87.713389961
,G647876,10/28/2001 02:32:03 AM,001XX W 113 PL,0460,BATTERY,SIMPLE,APARTMENT,true,true,0522,,,,08B,1177204,1829729,,41.688106395,-87.626896194
