ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G366917,06/24/2001 12:51:00 AM,015XX W CORTEZ ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1323,,27,,01A,1165834,1907087,,41.900634447,-87.666323534
,G367752,06/24/2001 02:10:00 PM,039XX W DIVERSEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,2524,,30,,01A,1149751,1918330,,41.931814232,-87.725104737
,G366956,06/24/2001 12:40:00 AM,053XX N CLARK ST,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,false,false,2013,,,,06,1165119,1935882,,41.979664647,-87.668129028
,G367140,06/24/2001 04:00:00 AM,062XX S DR MARTN LUTHR KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0311,,,,07,1179950,1863773,,41.781464988,-87.615804331
,G367212,06/24/2001 02:00:00 AM,029XX W FIFTH AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1124,,,,07,1157046,1899680,,41.880491915,-87.698803593
,G367232,06/24/2001 06:30:00 AM,040XX S DREXEL BL,0810,THEFT,OVER $500,STREET,false,false,2123,,,,06,1182595,1878169,,41.820907818,-87.605660444
,G366915,06/24/2001 12:27:09 AM,137XX S INDIANA AV,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0533,,,,03,1179939,1813930,,41.644689532,-87.617364149
,G367227,06/24/2001 02:00:00 AM,029XX N TALMAN AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1411,,,,05,1158246,1919193,,41.93401275,-87.693863152
,G367095,06/24/2001 03:32:00 AM,030XX E CHELTENHAM PL,0460,BATTERY,SIMPLE,RESIDENCE,true,true,0421,,,,08B,1198009,1853617,,41.75316369,-87.549936317
,G367247,06/24/2001 06:30:00 AM,012XX N HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1822,,,,07,1170751,1908187,,41.903546586,-87.648230954
,G367012,06/24/2001 02:01:05 AM,087XX S STATE ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0632,,,,03,1177767,1847263,,41.736209387,-87.624306533
,G367251,06/24/2001 12:00:00 AM,038XX W FOSTER AV,0820,THEFT,$500 AND UNDER,ALLEY,false,false,1712,,,,06,1149578,1934231,,41.975451148,-87.725325928
,G367264,06/24/2001 12:00:00 AM,051XX N SPRINGFIELD AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1712,,,,14,1149493,1934092,,41.975071378,-87.725642131
,G367268,06/24/2001 07:00:00 AM,013XX W HURON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1324,,,,06,1167544,1904855,,41.894473033,-87.660106965
,G367262,06/24/2001 12:00:00 AM,032XX N RICHMOND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1733,,,,06,1156100,1921559,,41.940548876,-87.701685601
,G367065,06/24/2001 02:49:02 AM,099XX S PRAIRIE AV,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,0511,,,,02,1179707,1839234,,41.714132726,-87.617443727
,G366958,06/24/2001 12:15:00 AM,002XX N RACINE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1212,,,,06,1168506,1901663,,41.885693197,-87.656666291
,G367116,06/24/2001 02:00:00 AM,013XX E 75 ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,0411,,,,04A,1186288,1855492,,41.758593709,-87.592829452
,G367273,06/24/2001 01:05:00 AM,045XX W 64 PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0813,,,,26,1146997,1861403,,41.775652367,-87.736678989
,G367117,06/24/2001 03:30:00 AM,023XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,,,,06,1161192,1894705,,41.866754931,-87.683718122
,G367072,06/24/2001 02:00:00 AM,091XX S SOUTH CHICAGO AV,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0423,,,,05,1196531,1845087,,41.7297935,-87.555634992
,G367280,06/24/2001 01:30:00 AM,035XX N KEDZIE AV,0810,THEFT,OVER $500,STREET,false,false,1733,,,,06,1154470,1923140,,41.944920055,-87.707634028
,G366988,06/24/2001 12:45:00 AM,077XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0621,,,,07,1171613,1853298,,41.752907144,-87.64667615
,G367128,06/24/2001 04:15:00 AM,015XX W ARMITAGE AV,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,true,false,1433,,,,06,1165736,1913418,,41.918009217,-87.666502709
,G366921,06/24/2001 12:26:57 AM,031XX N MILWAUKEE AV,0820,THEFT,$500 AND UNDER,GAS STATION,true,false,2523,,,,06,1150234,1920903,,41.938865343,-87.723262487
,G367285,06/24/2001 07:00:00 AM,016XX N BOSWORTH AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1433,,,,05,1165698,1911038,,41.911479158,-87.666710289
