ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G609416,10/10/2001 08:05:00 PM,039XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1132,,24,,01A,1150125,1898063,,41.876192292,-87.724259141
,G648246,10/10/2001 09:20:00 AM,049XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0911,,14,,01A,1158534,1871980,,41.804449678,-87.694096813
,G607595,10/10/2001 12:00:00 AM,001XX E 86 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,,,,07,1178849,1847973,,41.738133183,-87.620320938
,G607630,10/10/2001 01:00:00 AM,084XX W BRYN MAWR AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1614,,,,14,1119022,1936136,,41.981218812,-87.837653086
,G607690,10/10/2001 02:40:00 AM,013XX W HUBBARD ST,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,1324,,,,17,1167569,1903250,,41.890068262,-87.660061402
,G607590,10/10/2001 12:20:00 AM,038XX N KEDZIE AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1733,,,,06,1154337,1925125,,41.950369696,-87.708069659
,G607641,10/10/2001 01:15:00 AM,001XX W 108 ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0513,,,,04B,1177374,1833301,,41.697904658,-87.626166483
,G607719,10/10/2001 03:00:00 AM,026XX E 78 ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0421,,,,08A,1195378,1853804,,41.753742167,-87.55957155
,G607688,10/10/2001 02:29:54 AM,013XX W HASTINGS ST,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,1231,,,,08B,1167652,1893891,,41.864384656,-87.66002622
,G607741,10/10/2001 06:01:49 AM,131XX S AVENUE M,0610,BURGLARY,FORCIBLE ENTRY,OTHER,true,false,0433,,,,05,1201775,1818414,,41.65646877,-87.537328149
,G607754,10/10/2001 02:30:00 AM,013XX W TAYLOR ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,true,false,1231,,,,05,1167628,1895665,,41.869253174,-87.660063248
,G607828,10/10/2001 12:01:00 AM,026XX E 75 ST,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0421,,,,08B,1195352,1855803,,41.759228214,-87.559600945
,G607812,10/10/2001 07:05:00 AM,016XX W HARRISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1224,,,,08B,1165347,1897398,,41.874057461,-87.668388078
,G607869,10/10/2001 03:30:00 AM,080XX S WABASH AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0623,,,,06,1178155,1851393,,41.747533825,-87.622760106
,G607678,10/10/2001 01:48:26 AM,014XX W CORTEZ ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,1323,,,,08B,1166457,1907064,,41.900558019,-87.664035887
,G607659,10/10/2001 12:40:00 AM,048XX S CICERO AV,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0815,,,,03,1145208,1872343,,41.805707381,-87.742961987
,G607883,10/10/2001 12:09:00 AM,060XX W CORNELIA AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1633,,,,26,1135435,1922687,,41.944036949,-87.777610815
,G607699,10/10/2001 02:31:21 AM,078XX S CONSTANCE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0414,,,,14,1189858,1853280,,41.752438715,-87.579816876
,G607890,10/10/2001 08:15:00 AM,066XX S INGLESIDE AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0321,,,,26,1183740,1861065,,41.773946365,-87.601993909
,G607910,10/10/2001 08:00:00 AM,060XX W MIAMI AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1611,,,,05,1135039,1940026,,41.991623848,-87.778653759
,G607907,10/10/2001 04:00:00 AM,056XX W BELMONT AV,0810,THEFT,OVER $500,STREET,false,false,2514,,,,06,1138285,1920672,,41.938456402,-87.767184251
,G607929,10/10/2001 08:30:00 AM,003XX S CANAL ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0111,,,,06,1173152,1898667,,41.877370185,-87.6396943
,G607941,10/10/2001 06:00:00 AM,038XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1133,,,,14,1150730,1894470,,41.866320889,-87.722131706
,G607939,10/10/2001 08:00:00 AM,037XX W WINDSOR AV,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1723,,,,06,1150603,1929936,,41.963645359,-87.721669374
,G607960,10/10/2001 08:45:00 AM,109XX S EWING AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0432,,,,07,1202156,1833221,,41.697090948,-87.535432336
,G607742,10/10/2001 03:55:00 AM,002XX W 113 ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0522,,,,06,1176523,1830044,,41.6889861,-87.629379844
,G607737,10/10/2001 03:38:49 AM,081XX S MUSKEGON AV,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0422,,,,08A,1196547,1851201,,41.746570411,-87.555373918
,G608002,10/10/2001 12:15:00 AM,062XX W WAVELAND AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1633,,,,06,1134268,1923913,,41.947421906,-87.781871263
,G607593,10/10/2001 12:35:00 AM,006XX W BELDEN AV,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,1812,,,,03,1171769,1915579,,41.92380824,-87.644273496
