ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G532956,09/05/2001 11:45:00 PM,078XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,,17,,01A,1166040,1852805,,41.751674522,-87.667112995
,G528607,09/05/2001 06:30:00 PM,062XX S MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,false,false,0825,,15,,01A,1160443,1863212,,41.780349946,-87.68733707
,G530832,09/05/2001 12:30:00 AM,035XX W 73 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0831,,,,07,1154086,1855934,,41.760506665,-87.710836227
,G530914,09/05/2001 12:00:00 AM,019XX N FRANCISCO AV,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,false,false,1421,,,,07,1156782,1912708,,41.916247257,-87.699419511
,G530760,09/05/2001 12:05:12 AM,089XX S JUSTINE ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2221,,,,04B,1167522,1845647,,41.732000326,-87.661886816
,G530742,09/05/2001 12:05:00 AM,059XX S MOZART ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0824,,,,03,1158347,1865361,,41.786290059,-87.694962916
,G530835,09/05/2001 01:35:20 AM,014XX W 81 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0612,,,,07,1167920,1851068,,41.746867799,-87.660273457
,G530949,09/05/2001 06:45:00 AM,088XX S RIDGELAND AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0412,,,,26,1189375,1846533,,41.733935902,-87.581802768
,G530940,09/05/2001 01:00:00 AM,058XX S FAIRFIELD AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0824,,,,07,1159087,1865574,,41.786859451,-87.692243861
,G530757,09/05/2001 12:29:50 AM,085XX S ELIZABETH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,RESIDENCE-GARAGE,false,false,0613,,,,03,1169436,1848340,,41.739349114,-87.654797259
,G530955,09/05/2001 12:00:00 AM,049XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0933,,,,07,1168456,1871952,,41.804164583,-87.657708215
,G530963,09/05/2001 04:00:00 AM,074XX S YATES BL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0334,,,,26,1193449,1856305,,41.760652497,-87.566558829
,G530883,09/05/2001 04:10:00 AM,035XX N BROADWAY,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,2331,,,,08A,1171090,1923800,,41.946381955,-87.646526392
,G530814,09/05/2001 01:23:00 AM,031XX N LAKE SHORE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARK PROPERTY,true,false,2332,,,,15,1173472,1921118,,41.938969749,-87.63785098
,G530893,09/05/2001 04:55:00 AM,020XX E 75 ST,0850,THEFT,ATTEMPT THEFT,STREET,true,false,0414,,,,06,1191113,1855601,,41.758777482,-87.575142955
,G530888,09/05/2001 04:37:21 AM,019XX W CHICAGO AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,1324,,,,11,1162944,1905304,,41.895802927,-87.676988752
,G530887,09/05/2001 04:15:00 AM,014XX W MONTROSE AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2322,,,,07,1166025,1929282,,41.961534659,-87.66498649
,G530971,09/05/2001 02:00:00 AM,043XX W LE MOYNE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2534,,,,07,1146835,1909457,,41.907522122,-87.736047791
,G530823,09/05/2001 12:30:00 AM,070XX N PAULINA ST,0460,BATTERY,SIMPLE,APARTMENT,true,true,2423,,,,08B,1163954,1946680,,42.009319407,-87.672106784
,G530925,09/05/2001 06:00:00 AM,047XX S LAVERGNE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0814,,,,14,1143786,1872663,,41.806612197,-87.748169429
,G530843,09/05/2001 02:30:00 AM,091XX S BLACKSTONE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0413,,,,14,1187749,1844734,,41.729038065,-87.587816654
,G530916,09/05/2001 01:00:00 AM,018XX W HARRISON ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,1224,,,,08B,1164211,1897366,,41.873993723,-87.672559837
,G530830,09/05/2001 01:30:00 AM,021XX W IRVING PARK RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,BAR OR TAVERN,false,false,1912,,,,11,1161622,1926585,,41.954227052,-87.681249784
,G531030,09/05/2001 02:00:00 AM,013XX W ESTES AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2423,,,,26,1165861,1947477,,42.011465756,-87.665067485
,G531028,09/05/2001 08:15:00 AM,080XX S CALIFORNIA AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0835,,,,26,1159143,1851367,,41.747872198,-87.69242668
,G531014,09/05/2001 06:00:00 AM,040XX W ROOSEVELT RD,0810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,1132,,,,06,1149885,1894449,,41.86627973,-87.72523435
,G530810,09/05/2001 01:10:24 AM,005XX E 91 ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0633,,,,08B,1181348,1844715,,41.729135668,-87.611265418
,G530837,09/05/2001 02:08:27 AM,086XX S CHAMPLAIN AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,,,,14,1182028,1847616,,41.73708067,-87.608684959
,G530863,09/05/2001 03:06:10 AM,080XX S ABERDEEN ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0612,,,,06,1170349,1851190,,41.7471501,-87.651369431
,G530846,09/05/2001 02:35:00 AM,038XX W CERMAK RD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1013,,,,04B,1150888,1889062,,41.851477604,-87.7216931
,G530872,09/05/2001 03:30:00 AM,029XX S WELLS ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,2113,,,,07,1175146,1885006,,41.839838984,-87.632782219
,G530895,09/05/2001 04:45:00 AM,025XX E 79 ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0422,,,,05,1194711,1853125,,41.751895374,-87.562038128
,G530917,09/05/2001 05:55:00 AM,040XX N SAWYER AV,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1724,,,,08B,1153968,1926445,,41.953999246,-87.709390752
,G530768,09/05/2001 12:38:00 AM,015XX S HOMAN AV,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,1021,,,,04B,1153992,1892160,,41.859917637,-87.710218081
,G531115,09/05/2001 06:20:00 AM,002XX N OAKLEY BL,0820,THEFT,$500 AND UNDER,STREET,false,false,1332,,,,06,1161008,1901265,,41.88475999,-87.684211476
,G531127,09/05/2001 08:30:00 AM,026XX W CORTLAND ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1421,,,,08A,1158319,1912560,,41.91580982,-87.693776688
,G531141,09/05/2001 12:00:00 AM,083XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,0613,,,,14,1170487,1849140,,41.74152162,-87.650923333
,G530821,09/05/2001 01:00:00 AM,119XX S STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0522,,,,08B,1178363,1825692,,41.677002105,-87.622775103
,G530900,09/05/2001 04:33:01 AM,008XX N ASHLAND AV,0460,BATTERY,SIMPLE,STREET,false,false,1323,,,,08B,1165610,1905876,,41.897316153,-87.667180834
,G530857,09/05/2001 01:05:00 AM,071XX S STEWART AV,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,0732,,,,26,1174814,1857827,,41.765264558,-87.634811034
,G530786,09/05/2001 12:42:00 AM,053XX S MAY ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,true,false,0934,,,,04B,1169602,1869268,,41.796774593,-87.65358308
,G530752,09/05/2001 12:00:41 AM,092XX S DAUPHIN AV,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,false,true,0633,,,,20,1183583,1844130,,41.72747862,-87.603096319
,G530874,09/05/2001 03:30:00 AM,0000X E CHESTNUT ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1833,,,,05,1176646,1906301,,41.898240083,-87.626634592
,G530794,09/05/2001 01:02:36 AM,091XX S COTTAGE GROVE,5011,OTHER OFFENSE,LICENSE VIOLATION,HOTEL/MOTEL,true,false,0633,,,,26,1183119,1844586,,41.728740726,-87.604781868
,G530801,09/05/2001 01:06:37 AM,080XX S HARVARD AV,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0623,,,,04B,1175305,1851862,,41.748884929,-87.633189313
,G530825,09/05/2001 01:15:52 AM,007XX E 75 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0624,,,,14,1182232,1855398,,41.758430608,-87.607697132
,G530753,09/05/2001 12:29:11 AM,072XX S ARTESIAN AV,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,0832,,,,08A,1161340,1856398,,41.761632826,-87.684237038
,G531251,09/05/2001 03:00:00 AM,035XX S MARSHFIELD AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0922,,,,07,1165972,1881079,,41.829263295,-87.666558614
,G531268,09/05/2001 10:06:00 AM,048XX S LAWNDALE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0821,,,,06,1152467,1872736,,41.806645916,-87.716328103
,G530818,09/05/2001 01:19:25 AM,063XX S MAJOR AV,0560,ASSAULT,SIMPLE,STREET,false,false,0812,,,,08A,1139453,1862194,,41.777963314,-87.764315864
,G530817,09/05/2001 01:20:00 AM,032XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0924,,,,14,1169541,1883594,,41.836087934,-87.653391075
,G531300,09/05/2001 10:30:00 AM,058XX N LINCOLN AV,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,2011,,,,26,1155518,1938895,,41.988131636,-87.703356194
,G530813,09/05/2001 01:27:57 AM,008XX W 111 ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,2233,,,,08B,1172336,1831268,,41.69243782,-87.644672465
,G531356,09/05/2001 03:30:00 AM,044XX W JACKSON BL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1113,,,,14,1146778,1898356,,41.877060837,-87.736540815
,G530778,09/05/2001 12:25:00 AM,025XX S CALIFORNIA AV,0820,THEFT,$500 AND UNDER,STREET,true,false,1033,,,,06,1158214,1887221,,41.846279358,-87.694855031
,G531407,09/05/2001 08:00:00 AM,094XX S UNION AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2223,,,,26,1173257,1842365,,41.722869373,-87.640973882
,G531414,09/05/2001 04:00:00 AM,100XX S EMERALD AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,2232,,,,07,1173045,1838061,,41.711063255,-87.641877025
,G531454,09/05/2001 10:00:00 AM,0000X W GRAND AV,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1831,,,,06,1176256,1903863,,41.891558895,-87.628140613
,G531458,09/05/2001 11:00:00 AM,031XX N LAKE SHORE DR,0810,THEFT,OVER $500,STREET,false,false,2332,,,,06,1173387,1921111,,41.938952432,-87.638163582
,G531488,09/05/2001 08:45:00 AM,057XX S LAFLIN ST,0810,THEFT,OVER $500,RESIDENCE,false,true,0713,,,,06,1167270,1866901,,41.790329549,-87.662202529
,G531275,09/05/2001 10:00:00 AM,001XX S LOWER WACKER DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0111,,,,06,1173830,1899833,,41.8805547,-87.637170167
,G531482,09/05/2001 08:00:00 AM,019XX N SHEFFIELD AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,1813,,,,26,1169369,1912917,,41.916556154,-87.653169543
,G531561,09/05/2001 10:00:00 AM,012XX W 14 ST,0810,THEFT,OVER $500,RESIDENCE,false,false,1231,,,,06,1168239,1893577,,41.86351036,-87.657880434
,G531552,09/05/2001 03:30:00 AM,076XX S YATES BL,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,0421,,,,04A,1193568,1854736,,41.756344128,-87.566173977
,G530941,09/05/2001 06:40:00 AM,120XX S EMERALD AV,1330,CRIMINAL TRESPASS,TO LAND,DRIVEWAY - RESIDENTIAL,true,false,0523,,,,26,1173419,1825105,,41.67550174,-87.640888786
,G531590,09/05/2001 12:05:00 AM,097XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2223,,,,07,1171072,1840308,,41.717272608,-87.649037182
,G530819,09/05/2001 01:23:28 AM,113XX S MILLARD AV,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,2211,,,,26,1154128,1828942,,41.686434959,-87.711397004
,G531666,09/05/2001 12:00:00 PM,006XX N MICHIGAN AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,false,false,1834,,,,26,1177348,1904958,,41.894538931,-87.62409701
,G531543,09/05/2001 11:00:00 AM,005XX W MELROSE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,2332,,,,26,1172205,1921867,,41.941053144,-87.642485305
,G531696,09/05/2001 01:50:00 PM,065XX S KING DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0312,,,,26,1180005,1861741,,41.77588772,-87.615664864
,G530841,09/05/2001 02:05:00 AM,011XX E 60 ST,0820,THEFT,$500 AND UNDER,POLICE FACILITY/VEH PARKING LOT,false,false,2133,,,,06,1184501,1865405,,41.785837915,-87.599068419
,G530790,09/05/2001 12:30:00 AM,059XX S PRINCETON AV,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0711,,,,03,1175257,1865812,,41.787166394,-87.632948949
,G531378,09/05/2001 01:00:00 AM,081XX S WASHTENAW AV,0810,THEFT,OVER $500,STREET,false,false,0835,,,,06,1159837,1850248,,41.744787274,-87.689914287
,G531697,09/05/2001 12:32:00 PM,066XX S TROY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0831,,,,06,1156577,1860123,,41.771952095,-87.701593775
