ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G230431,04/23/2001 03:04:00 AM,026XX W GLADYS AV,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,true,false,1125,,,,01A,1158846,1898331,,41.876753422,-87.692231154
,G232619,04/23/2001 11:26:00 PM,088XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0423,,10,,01A,1197301,1846913,,41.734785067,-87.55275366
,G232871,04/23/2001 08:00:00 AM,028XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,,2,,01A,1157565,1897241,,41.873788515,-87.696964272
,G230278,04/23/2001 12:05:00 AM,062XX N KENMORE AV,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,2433,,,,26,1168141,1941790,,41.995811396,-87.656843767
,G230381,04/23/2001 01:35:00 AM,113XX S CALUMET AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0531,,,,14,1180560,1829805,,41.688238771,-87.614607913
,G230412,04/23/2001 01:50:00 AM,059XX W BELMONT AV,0820,THEFT,$500 AND UNDER,STREET,false,false,2514,,,,06,1135887,1920614,,41.938340363,-87.775998978
,G230440,04/23/2001 02:00:00 AM,051XX W CARMEN AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1623,,,,26,1141134,1933470,,41.97352316,-87.756396721
,G230449,04/23/2001 12:30:00 AM,093XX S COMMERCIAL AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0423,,,,06,1197736,1843265,,41.72476382,-87.551281469
,G230458,04/23/2001 02:00:00 AM,026XX W HADDON AV,0560,ASSAULT,SIMPLE,STREET,false,false,1311,,,,08A,1158680,1907502,,41.901922868,-87.692589211
,G230502,04/23/2001 05:00:00 AM,010XX W GRANVILLE AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2433,,,,26,1168051,1941384,,41.994699275,-87.657186625
,G230522,04/23/2001 12:00:00 AM,028XX N AVERS AV,0810,THEFT,OVER $500,STREET,false,false,2523,,,,06,1150280,1918521,,41.932328038,-87.723155733
,G230509,04/23/2001 01:00:00 AM,074XX S CALUMET AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0323,,,,14,1179729,1855597,,41.759034256,-87.616864264
,G230393,04/23/2001 02:06:00 AM,046XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2312,,,,05,1168001,1930911,,41.965962169,-87.657674429
,G230534,04/23/2001 03:00:00 AM,053XX S SPAULDING AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,,,,14,1155250,1868904,,41.796075097,-87.706223427
,G230288,04/23/2001 12:26:00 AM,013XX W 13 ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,true,false,1231,,,,04B,1167849,1894228,,41.86530517,-87.659293327
,G230423,04/23/2001 02:35:31 AM,006XX W WAYMAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1212,,,,14,1171849,1902302,,41.887373662,-87.644371371
,G230435,04/23/2001 02:40:00 AM,081XX S VERNON AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0631,,,,26,1180625,1850906,,41.746141111,-87.613724292
,G230543,04/23/2001 12:01:00 AM,025XX S ARCHER AV,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,false,false,0923,,,,14,1171090,1887513,,41.846808225,-87.647592455
,G230333,04/23/2001 01:01:50 AM,061XX N FAIRFIELD AV,0460,BATTERY,SIMPLE,STREET,false,false,2413,,,,08B,1156934,1940522,,41.992567496,-87.698103624
,G230516,04/23/2001 04:30:00 AM,073XX S CRANDON AV,0810,THEFT,OVER $500,STREET,false,false,0334,,,,06,1192864,1856420,,41.760982355,-87.568699091
