ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,G294508,05/22/2001 12:55:00 AM,014XX N LINDER AV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2532,,,,26,1139453,1908992,,41.906383958,-87.763176936
,G294512,05/22/2001 12:05:00 AM,003XX W HURON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1831,,,,03,1173779,1905046,,41.894860616,-87.637202148
,G294541,05/22/2001 01:04:00 AM,032XX N WOLCOTT AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1924,,,,26,1163056,1921683,,41.940745644,-87.676116393
,G971927,05/22/2001 03:20:00 AM,041XX W OAKDALE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2523,,,,14,1148409,1919335,,41.934598059,-87.730010433
,G294572,05/22/2001 02:10:35 AM,013XX S ASHLAND AV,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,1231,,,,04A,1165970,1894115,,41.865035365,-87.666194398
,G971979,05/22/2001 05:58:00 AM,072XX S EBERHART AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0323,,,,26,1180875,1856923,,41.762646672,-87.612623552
,G971980,05/22/2001 01:30:00 AM,045XX S LECLAIRE AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0814,,,,07,1143168,1873814,,41.809782247,-87.750407452
,G294551,05/22/2001 01:10:00 AM,062XX S KNOX AV,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0813,,,,08B,1146415,1862520,,41.778728662,-87.738784265
,G973031,05/22/2001 03:30:00 AM,051XX N CALIFORNIA AV,0810,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,false,false,2031,,,,06,1156802,1934240,,41.975332076,-87.698760366
,G294500,05/22/2001 01:12:32 AM,115XX S MORGAN ST,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,OTHER,true,false,0524,,,,02,1171683,1828391,,41.684557172,-87.647147105
,G973066,05/22/2001 07:00:00 AM,059XX S BISHOP ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0713,,,,07,1167729,1865030,,41.785185454,-87.660573179
,G973045,05/22/2001 12:00:00 AM,089XX S BUFFALO AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0424,,,,07,1199638,1846248,,41.732901775,-87.544214437
,G294619,05/22/2001 02:00:00 AM,083XX S COMMERCIAL AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0424,,,,06,1197677,1850366,,41.744250999,-87.551261227
,G973102,05/22/2001 08:30:00 AM,087XX S BURLEY AV,3960,INTIMIDATION,INTIMIDATION,RESIDENCE,false,false,0424,,,,26,1199144,1847717,,41.736945237,-87.545974912
,G973088,05/22/2001 01:00:00 AM,007XX N WALLER AV,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,false,true,1511,,,,26,1138229,1904533,,41.894170154,-87.767781212
,G294548,05/22/2001 01:26:52 AM,097XX S HARVARD AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0511,,,,04B,1175628,1840565,,41.717877271,-87.632342879
,G294581,05/22/2001 02:29:00 AM,045XX S FEDERAL ST,041A,BATTERY,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,false,false,0221,,,,04B,1176499,1874647,,41.811382632,-87.628129354
,G294578,05/22/2001 02:17:20 AM,030XX S PULASKI RD,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1031,,,,08B,1150144,1884353,,41.838570017,-87.724546298
,G294591,05/22/2001 02:55:10 AM,091XX S COMMERCIAL AV,0460,BATTERY,SIMPLE,CLEANING STORE,false,false,0423,,,,08B,1197688,1845083,,41.729753759,-87.551396797
,G294477,05/22/2001 12:05:00 AM,025XX E 77 ST,0460,BATTERY,SIMPLE,APARTMENT,false,true,0421,,,,08B,1194307,1854357,,41.755286007,-87.563478175
,G290213,05/22/2001 01:30:00 AM,022XX S MICHIGAN AV,0810,THEFT,OVER $500,STREET,false,false,2111,,,,06,1177513,1889739,,41.852773367,-87.623952966
,G973061,05/22/2001 12:00:00 AM,004XX E OHIO ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1834,,,,26,1179133,1904322,,41.892753042,-87.617560799
,G294736,05/22/2001 08:10:00 AM,050XX S KING DR,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0224,,,,08B,1179817,1871433,,41.802487782,-87.616057629
,G294493,05/22/2001 12:45:00 AM,053XX S PAULINA ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0932,,,,04B,1165879,1869214,,41.796706386,-87.667237252
,G294543,05/22/2001 01:00:00 AM,010XX W 90 ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2222,,,,03,1170876,1845171,,41.730621658,-87.649613583
,G294754,05/22/2001 06:30:00 AM,001XX S BELL AV,0810,THEFT,OVER $500,STREET,false,false,1211,,,,06,1161445,1899258,,41.879243525,-87.682662625
,G294752,05/22/2001 12:30:00 AM,002XX E 107 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0512,,,,14,1179725,1834027,,41.699843609,-87.61753632
,G900303,05/22/2001 03:00:00 AM,079XX S YATES AV,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,false,false,0414,,,,03,1193527,1853019,,41.751633546,-87.566380325
,G294732,05/22/2001 08:20:00 AM,002XX S WACKER DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0112,,,,06,1174011,1899107,,41.87855848,-87.636527202
,G900034,05/22/2001 02:00:00 AM,080XX S ESCANABA AV,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0422,,,,05,1196932,1852347,,41.74970556,-87.553925179
,G900031,05/22/2001 03:15:00 AM,027XX E 83 ST,0810,THEFT,OVER $500,SIDEWALK,false,false,0423,,,,06,1196138,1850513,,41.744692623,-87.556895307
,G294517,05/22/2001 01:07:22 AM,026XX E 79 ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0421,,,,07,1195516,1853147,,41.751935903,-87.559087506
,G294521,05/22/2001 01:00:00 AM,082XX S KINGSTON AV,0460,BATTERY,SIMPLE,APARTMENT,false,true,0423,,,,08B,1194642,1851062,,41.746236035,-87.562358716
,G294503,05/22/2001 12:25:00 AM,009XX W LAKESIDE PL,0460,BATTERY,SIMPLE,RESIDENCE,true,false,2312,,,,08B,1169154,1931778,,41.968316215,-87.653409798
,G294535,05/22/2001 01:25:00 AM,005XX W MONTROSE DR,1330,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,true,false,2323,,,,26,1171952,1929593,,41.962259128,-87.643186504
,G294567,05/22/2001 01:50:00 AM,035XX W LYNDALE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1413,,,,06,1152128,1914681,,41.921754465,-87.716466039
,G900915,05/22/2001 12:30:00 AM,016XX N MILWAUKEE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,,,,06,1162567,1910737,,41.910719392,-87.678221004
,G294848,05/22/2001 02:00:00 AM,001XX E 83 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,,,,07,1178718,1849965,,41.743602448,-87.620740454
