ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
10044733,HY232797,02/11/2013 12:00:00 PM,065XX W 63RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0812,008,23,64,11,1133974,1862037,02/10/2018 03:50:01 PM,41.777630207,-87.784406175
9004459,HW151992,02/11/2013 12:02:00 AM,022XX S WASHTENAW AVE,1507,PROSTITUTION,SOLICIT OFF PUBLIC WAY,STREET,true,false,1034,010,28,30,16,1158708,1889203,02/10/2018 03:50:01 PM,41.85170809,-87.692987835
9004488,HW152009,02/11/2013 12:35:00 AM,012XX S AVERS AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1011,010,24,29,18,1150906,1894173,02/10/2018 03:50:01 PM,41.865502446,-87.721493359
9004498,HW152004,02/11/2013 12:10:00 AM,078XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0612,006,17,71,18,1167038,1852647,02/10/2018 03:50:01 PM,41.751219684,-87.663460293
9004508,HW151996,02/11/2013 12:02:00 AM,062XX W WABANSIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2513,025,29,25,08B,1134659,1910648,02/10/2018 03:50:01 PM,41.911014317,-87.780748264
9004509,HW152020,02/11/2013 01:15:00 AM,005XX W BARRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1934,019,44,6,08B,1172105,1920637,02/10/2018 03:50:01 PM,41.937680189,-87.64288925
9004510,HW152015,02/11/2013 12:20:00 AM,090XX S HOUSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0424,004,10,46,08B,1198093,1845641,02/10/2018 03:50:01 PM,41.73127485,-87.549894596
9004517,HW152023,02/11/2013 01:19:00 AM,034XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1133,011,24,27,08B,1153643,1897484,02/10/2018 03:50:01 PM,41.874534222,-87.711357576
9004519,HW152008,02/11/2013 12:19:00 AM,025XX E 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0423,004,7,46,08B,1194723,1850435,02/10/2018 03:50:01 PM,41.744513504,-87.562082512
9004521,HW152032,02/11/2013 01:45:00 AM,059XX S PULASKI RD,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),true,false,0822,008,13,65,18,1150715,1865094,02/10/2018 03:50:01 PM,41.785709457,-87.722952947
9004526,HW152022,02/11/2013 12:50:00 AM,0000X E 113TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0531,005,9,49,08A,1178461,1829724,02/10/2018 03:50:01 PM,41.688064295,-87.622294596
9004528,HW152014,02/11/2013 01:06:00 AM,057XX W MADISON ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,true,false,1513,015,29,25,08B,1138058,1899436,02/10/2018 03:50:01 PM,41.880186421,-87.768532463
9004530,HW152031,02/11/2013 01:45:00 AM,020XX N LARAMIE AVE,0820,THEFT,$500 AND UNDER,GAS STATION,true,false,2522,025,37,19,06,1141392,1913044,02/10/2018 03:50:01 PM,41.917467509,-87.75595394
9004537,HW152042,02/11/2013 02:55:00 AM,019XX S CHRISTIANA AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,1024,010,24,29,26,1154338,1890319,02/10/2018 03:50:01 PM,41.854858826,-87.708997143
9004538,HW152027,02/11/2013 01:35:00 AM,121XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0523,005,9,53,03,1178436,1824632,02/10/2018 03:50:01 PM,41.674091652,-87.622539909
9004539,HW152029,02/11/2013 01:19:00 AM,019XX S SPAULDING AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,false,true,1022,010,24,29,04B,1154669,1890346,02/10/2018 03:50:01 PM,41.854926307,-87.7077815
9004543,HW152048,02/11/2013 02:15:00 AM,041XX W 31ST ST,0460,BATTERY,SIMPLE,STREET,false,false,1031,010,22,30,08B,1149304,1883718,02/10/2018 03:50:01 PM,41.83684379,-87.72764514
9004545,HW151997,02/11/2013 12:26:00 AM,094XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,false,false,0633,006,9,49,26,1183219,1842284,02/10/2018 03:50:01 PM,41.722421445,-87.604486948
9004549,HW152041,02/11/2013 02:00:00 AM,073XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0323,003,6,69,06,1180176,1856537,02/10/2018 03:50:01 PM,41.761603489,-87.615197285
9004550,HW152006,02/11/2013 12:35:00 AM,068XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CURRENCY EXCHANGE,false,false,0725,007,17,67,14,1166855,1859263,02/10/2018 03:50:01 PM,41.769378793,-87.663942241
9004552,HW152054,02/11/2013 01:00:00 AM,107XX S CHURCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2212,022,19,75,14,1167947,1833545,02/10/2018 03:50:01 PM,41.698781451,-87.660676231
9004554,HW152044,02/11/2013 02:35:00 AM,016XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1434,014,32,24,08B,1162627,1910739,02/10/2018 03:50:01 PM,41.910723622,-87.67800053
9004555,HW152055,02/11/2013 02:40:00 AM,081XX S ASHLAND AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,false,false,0614,006,21,71,26,1167087,1850840,02/10/2018 03:50:01 PM,41.746259974,-87.663332294
9004556,HW152033,02/11/2013 01:45:00 AM,043XX N MOBILE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1624,016,38,15,14,1133577,1928113,02/10/2018 03:50:01 PM,41.958959317,-87.784312347
9004557,HW152052,02/11/2013 03:25:00 AM,062XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0311,003,20,40,08A,1178263,1863570,02/10/2018 03:50:01 PM,41.780946398,-87.621995369
9004559,HW152057,02/11/2013 02:00:00 AM,005XX N MC CLURG CT,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1834,018,42,8,06,1179102,1903919,02/10/2018 03:50:01 PM,41.891647901,-87.617686993
9004560,HW152063,02/11/2013 12:00:00 AM,062XX S PARKSIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0812,008,13,64,05,1139811,1862647,02/10/2018 03:50:01 PM,41.779199918,-87.762992384
9004562,HW152058,02/11/2013 02:00:00 AM,028XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1031,010,22,30,08B,1147192,1884759,02/10/2018 03:50:01 PM,41.839741041,-87.735368409
9004563,HW152056,02/11/2013 03:30:00 AM,108XX S EMERALD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,2233,022,34,49,04A,1173239,1832994,02/10/2018 03:50:01 PM,41.697154372,-87.641315669
9004569,HW152072,02/11/2013 05:15:00 AM,065XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2412,024,50,2,14,1155482,1943172,02/10/2018 03:50:01 PM,41.999868643,-87.703372879
9004570,HW152064,02/11/2013 04:42:00 AM,001XX E 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE-COMMERCIAL,false,false,0323,003,6,69,14,1178523,1857976,02/10/2018 03:50:01 PM,41.765589971,-87.621211982
9004574,HW152078,02/11/2013 03:15:00 AM,052XX S KILPATRICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0815,008,23,56,07,1145916,1869380,02/10/2018 03:50:01 PM,41.797563071,-87.740440235
9004576,HW152080,02/11/2013 01:30:00 AM,021XX W CERMAK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1234,012,25,31,07,1162380,1889380,02/10/2018 03:50:01 PM,41.852117865,-87.679505705
9004577,HW152071,02/11/2013 04:45:00 AM,038XX W ROSCOE ST,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1732,017,30,21,08A,1150032,1922328,02/10/2018 03:50:01 PM,41.942779601,-87.723967663
9004578,HW152039,02/11/2013 12:15:00 AM,003XX S LARAMIE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1533,015,28,25,24,1141789,1897690,02/10/2018 03:50:01 PM,41.875326981,-87.754875672
9004580,HW152073,02/11/2013 05:15:00 AM,035XX W DOUGLAS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1021,010,24,29,14,1153051,1893064,02/10/2018 03:50:01 PM,41.862417005,-87.713648303
