ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HR555886,09/25/2009 03:00:00 PM,009XX S HALSTED ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1213,,25,,06,,,,,
,HR555900,09/25/2009 03:00:00 PM,001XX N LA CROSSE AVE,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,false,false,1532,,28,,18,,,,,
,HR555952,09/25/2009 02:56:00 PM,014XX N LATROBE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2532,,37,,18,,,,,
,HR560258,09/25/2009 07:20:00 PM,001XX W 110TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0513,,34,,06,,,,,
,HR555503,09/25/2009 11:49:00 AM,035XX N GREENVIEW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,,44,,14,,,,,
,HR556607,09/25/2009 10:00:00 PM,045XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2533,,37,,18,,,,,
,HR556200,09/25/2009 06:13:44 PM,025XX S LAWNDALE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1013,,22,,06,,,,,
,HR556259,09/25/2009 07:14:00 PM,019XX E 71ST PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0333,,5,,18,,,,,
,HR555071,09/25/2009 01:53:00 AM,015XX W 21ST ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,1222,,25,,26,1166377,1890167,,41.854193015,-87.664813148
,HR555075,09/25/2009 02:27:54 AM,039XX W 55TH ST,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),true,false,0822,,23,,18,1150846,1867830,,41.793214907,-87.722401349
,HR555044,09/25/2009 01:15:00 AM,037XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,true,false,1923,,44,,26,1167786,1925033,,41.949837364,-87.658635101
,HR555311,09/25/2009 12:00:00 AM,058XX W WILSON AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1622,,38,,06,1136362,1929984,,41.9640441,-87.774028485
,HR555348,09/25/2009 10:03:00 AM,049XX W NORTH AVE,041A,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,2533,,37,,04B,1142920,1910177,,41.909571787,-87.750411553
,HR555578,09/25/2009 11:14:00 AM,032XX W MADISON ST,0560,ASSAULT,SIMPLE,OTHER,false,false,1123,,28,,08A,1154823,1899835,,41.880962062,-87.706962115
,HR555735,09/25/2009 08:00:00 AM,015XX N OAKLEY BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1424,,1,,06,1160793,1910221,,41.909340445,-87.684752367
,HR555577,09/25/2009 12:20:00 PM,041XX W 24TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE PORCH/HALLWAY,true,false,1013,,22,,05,1149350,1887404,,41.846957764,-87.72738092
,HR555615,09/25/2009 12:01:00 AM,069XX S MAPLEWOOD AVE,0810,THEFT,OVER $500,STREET,false,false,0832,,15,,06,1160572,1858566,,41.767598003,-87.686992144
,HR555742,09/25/2009 12:45:00 PM,068XX S EVANS AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,true,false,0321,,6,,18,1182393,1859863,,41.770679288,-87.606968903
,HR555804,09/25/2009 02:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0331,ROBBERY,ATTEMPT: AGGRAVATED,RESIDENCE PORCH/HALLWAY,false,false,0312,,20,,03,1180013,1862919,,41.779120086,-87.615599494
,HR555851,09/25/2009 03:21:00 PM,001XX W 35TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0211,,3,,18,1176025,1881781,,41.830969608,-87.629653642
,HR555879,09/25/2009 03:00:00 PM,028XX W 83RD PL,0820,THEFT,$500 AND UNDER,SPORTS ARENA/STADIUM,false,false,0835,,18,,06,1158692,1849139,,41.741767417,-87.694139944
,HR555895,09/25/2009 03:25:00 PM,003XX E ILLINOIS ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1834,,42,,08A,1178708,1903688,,41.891023035,-87.619141016
,HR555940,09/25/2009 03:30:00 PM,055XX W QUINCY ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1522,,29,,04A,1139619,1898455,,41.877466096,-87.762824506
,HR556302,09/25/2009 06:30:00 PM,041XX S ALBANY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0912,,14,,26,1156374,1876860,,41.817884852,-87.701887259
,HR556231,09/25/2009 06:25:00 PM,022XX W PERSHING RD,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,0913,,11,,08A,1162169,1878783,,41.823042962,-87.68057571
,HR556136,09/25/2009 03:45:00 PM,016XX W JACKSON BLVD,0460,BATTERY,SIMPLE,MEDICAL/DENTAL OFFICE,false,false,1211,,2,,08B,1165476,1898692,,41.87760556,-87.667877617
,HR557244,09/25/2009 07:30:00 PM,004XX E 33RD ST,0810,THEFT,OVER $500,STREET,false,false,2122,,4,,06,1179504,1883151,,41.834650079,-87.616847182
,HR556390,09/25/2009 08:00:00 PM,027XX W 26TH ST,0460,BATTERY,SIMPLE,STREET,false,false,1034,,12,,08B,1158500,1886652,,41.84471212,-87.693820974
