ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HP733385,12/14/2008 11:50:00 AM,102XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2232,,34,,01A,1172456,1836977,,41.708101557,-87.644065847
,HP733923,12/14/2008 06:45:00 PM,110XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0513,,34,,18,,,,,
,HP734252,12/14/2008 10:50:00 PM,121XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0523,,9,,14,,,,,
,HP734228,12/14/2008 10:15:00 PM,075XX S COLFAX AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0421,,7,,18,,,,,
,HP733922,12/14/2008 06:30:00 PM,025XX S AVERS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1013,,22,,08A,,,,,
,HP733634,12/14/2008 02:05:00 PM,017XX N KOSTNER AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2533,,31,,06,,,,,
,HP733105,12/14/2008 05:00:00 AM,016XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,1434,,32,,06,,,,,
,HP732916,12/14/2008 12:58:33 AM,031XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,true,false,2514,,30,,26,,,,,
,HP733937,12/14/2008 01:00:00 PM,003XX E GARFIELD BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0234,,3,,14,,,,,
,HP734253,12/14/2008 07:20:00 PM,032XX S ARCHER AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,VEHICLE NON-COMMERCIAL,false,false,0922,,11,,22,,,,,
,HP734471,12/14/2008 10:00:00 PM,038XX N RIDGEWAY AVE,0810,THEFT,OVER $500,STREET,false,false,1732,,39,,06,,,,,
,HP734105,12/14/2008 10:00:00 AM,017XX W 59TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0714,,15,,08A,,,,,
,HP733110,12/14/2008 02:00:00 AM,052XX W MONTROSE AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1623,,45,,03,,,,,
