ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HM455589,07/04/2005 09:30:00 PM,057XX N RIDGE AVE,0810,THEFT,OVER $500,OTHER,false,false,2013,,48,,06,,,,,
,HM454175,07/04/2005 01:30:00 AM,108XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2234,,34,,08B,,,,,
,HL461323,07/04/2005 04:28:00 AM,068XX S ABERDEEN ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,false,false,0724,,17,,04B,,,,,
,HL462170,07/04/2005 01:00:00 PM,028XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1412,,35,,06,,,,,
,HL466099,07/04/2005 10:00:00 PM,024XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1431,,1,,14,,,,,
,HN462998,07/04/2005 05:00:00 AM,007XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1212,,27,,08B,,,,,
,HL461040,07/04/2005 12:05:00 AM,002XX W 47TH ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,0935,,3,,08B,1175476,1873816,,41.809125265,-87.631906508
,HL461188,07/04/2005 02:19:00 AM,053XX N NEWCASTLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1613,,41,,14,1129939,1934901,,41.977649471,-87.797531308
,HL461320,07/04/2005 01:00:00 AM,064XX S HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0725,,15,,07,1165776,1861978,,41.776852087,-87.667820356
,HL461355,07/04/2005 04:56:19 AM,024XX N CLYBOURN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1931,,32,,08B,1164486,1916450,,41.926355792,-87.671009225
,HL461203,07/04/2005 02:05:00 AM,085XX S JEFFERY BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0412,,8,,03,1191002,1848844,,41.740238363,-87.575767792
