ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HM431157,09/28/2005 02:00:00 PM,074XX S EXCHANGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,false,false,0334,,7,,07,,,,,
,HL642097,09/28/2005 11:55:00 PM,021XX S HARDING AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1014,,24,,04B,,,,,
,HL640081,09/28/2005 03:35:00 AM,028XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,GAS STATION,true,false,1421,,35,,06,1157312,1913164,,41.91748779,-87.697459889
,HL640133,09/28/2005 12:00:00 AM,047XX W DEMING PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2521,,31,,14,1144387,1916626,,41.927241019,-87.744859797
,HL640115,09/28/2005 01:00:00 AM,105XX S HARDING AVE,0810,THEFT,OVER $500,STREET,false,false,2211,,19,,06,1151874,1834407,,41.701476355,-87.719506039
,HL640145,09/28/2005 05:45:00 AM,061XX W 64TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0812,,13,,08B,1136576,1861121,,41.775070559,-87.774888805
,HL640064,09/28/2005 02:00:00 AM,047XX S CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0815,,23,,05,1145158,1872793,,41.806943193,-87.743134037
,HL640012,09/28/2005 12:45:00 AM,077XX S PEORIA ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,0621,,17,,08A,1171650,1853431,,41.753271303,-87.64653667
,HL640308,09/28/2005 08:30:00 AM,027XX N KEDZIE AVE,0460,BATTERY,SIMPLE,OTHER,true,false,1412,,35,,08B,1154571,1918061,,41.93098088,-87.707399098
,HL640252,09/28/2005 08:00:00 AM,015XX N ROCKWELL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,1423,,26,,26,1158795,1910153,,41.90919507,-87.69209401
