ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HL139222,01/23/2005 04:00:00 AM,011XX E 81ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0411,,8,,26,1185242,1851522,,41.747724278,-87.596787474
,HL139240,01/23/2005 05:37:00 AM,068XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0322,,20,,14,1178344,1859658,,41.770209625,-87.62181707
,HL139183,01/23/2005 12:01:00 AM,017XX W ARTHUR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2432,,40,,14,1163713,1943486,,42.000560101,-87.673084121
,HL139114,01/23/2005 01:38:20 AM,028XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1411,,1,,08B,1159197,1918823,,41.932977928,-87.690378445
,HL139346,01/23/2005 12:00:00 AM,028XX W 25TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1033,,12,,14,1157791,1886954,,41.8455553,-87.69641469
,HL139335,01/23/2005 01:00:00 AM,060XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0311,,20,,06,1177017,1864885,,41.784583088,-87.626523793
,HL139425,01/23/2005 10:20:00 AM,008XX E 63RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0312,,20,,06,1182734,1863414,,41.780415657,-87.605608794
,HL139525,01/23/2005 09:00:00 AM,023XX W 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0832,,17,,14,1161835,1858848,,41.768345714,-87.682354846
,HL139492,01/23/2005 11:16:00 AM,028XX N LARAMIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,true,2514,,31,,26,1141216,1918556,,41.932596265,-87.756464337
,HL139628,01/23/2005 12:00:00 AM,041XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1923,,47,,14,1164913,1927577,,41.956879793,-87.669123393
,HL139612,01/23/2005 10:55:00 AM,023XX W ARMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1432,,32,,07,1160140,1913215,,41.91756973,-87.687068325
,HL139647,01/23/2005 05:09:00 AM,005XX N CLINTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1323,,42,,26,1172341,1903527,,41.890724284,-87.642528399
,HL139797,01/23/2005 11:00:00 AM,065XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0725,,15,,06,1166795,1861388,,41.77521135,-87.664101562
,HL139388,01/23/2005 09:50:00 AM,023XX E 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0331,,5,,08B,1193221,1859006,,41.768069819,-87.567306284
,HL139852,01/23/2005 03:00:00 PM,072XX S CALUMET AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0323,,6,,08A,1179733,1857004,,41.762895125,-87.616806652
