ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HN164903,10/10/2005 04:00:00 PM,093XX S SANGAMON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,false,false,2223,,21,,06,,,,,
,HN679492,10/10/2005 12:00:00 AM,086XX S STONY ISLAND AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,false,false,0412,,8,,06,,,,,
,HP128193,10/10/2005 12:00:00 PM,024XX N CLYBOURN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1931,,32,,06,,,,,
,HR219867,10/10/2005 12:00:00 PM,085XX S MACKINAW AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,false,false,0424,,10,,02,,,,,
,HL663885,10/10/2005 01:00:00 AM,024XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1414,,35,,08B,1156359,1915921,,41.925072551,-87.700886541
,HL663987,10/10/2005 01:23:00 AM,037XX W 81ST ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0834,,18,,26,1152808,1850616,,41.745938469,-87.715660125
,HL663892,10/10/2005 02:15:00 AM,026XX S CHRISTIANA AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1032,,22,,03,1154456,1886278,,41.843767494,-87.708671921
,HL664001,10/10/2005 12:00:00 AM,023XX N MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2515,,37,,07,1136342,1914946,,41.922778614,-87.774462509
,HL663798,10/10/2005 12:31:00 AM,007XX W 47TH ST,1020,ARSON,BY FIRE,RESTAURANT,false,false,0935,,11,,09,1172312,1873708,,41.808899179,-87.643514585
,HL663824,10/10/2005 01:04:46 AM,063XX S MAPLEWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0825,,15,,08B,1160465,1862446,,41.778247482,-87.687277513
,HL664000,10/10/2005 03:00:00 AM,082XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0411,,8,,06,1187596,1850650,,41.745275806,-87.588189485
,HL663922,10/10/2005 02:00:00 AM,089XX S UNIVERSITY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0413,,8,,08B,1185442,1845887,,41.732256544,-87.596231479
,HL664252,10/10/2005 06:45:00 AM,015XX N HALSTED ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,1822,,27,,06,1170736,1910225,,41.909139303,-87.648226263
,HL664334,10/10/2005 08:00:00 AM,001XX N WABASH AVE,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,false,false,0122,,42,,06,1176785,1901619,,41.885389294,-87.626265771
,HL663806,10/10/2005 12:40:18 AM,049XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,,37,,08B,1143236,1903538,,41.89134772,-87.749416692
,HL663855,10/10/2005 01:28:33 AM,052XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,,28,,08B,1141205,1902043,,41.887282942,-87.756912573
