ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HM405327,12/08/2005 08:00:00 PM,067XX S ARTESIAN AVE,1564,SEX OFFENSE,CRIMINAL TRANSMISSION OF HIV,RESIDENCE,true,true,0832,,15,,17,,,,,
,HM460244,12/08/2005 12:00:00 PM,008XX N SACRAMENTO BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1311,,26,,06,,,,,
,HM559811,12/08/2005 12:00:00 PM,047XX N TROY ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,false,false,1713,,33,,20,,,,,
,HL778631,12/08/2005 03:30:00 PM,006XX E 133RD ST,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,0533,,9,,08B,,,,,
,HL778143,12/08/2005 11:36:00 AM,085XX S CHICAGO SKYWAY OB,0810,THEFT,OVER $500,STREET,false,false,0412,,8,,06,,,,,
,HL778373,12/08/2005 01:43:14 PM,049XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0821,,14,,14,,,,,
,HL778571,12/08/2005 03:25:54 PM,032XX W 59TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0822,,14,,04A,,,,,
,HL779109,12/08/2005 09:43:00 PM,035XX W 71ST ST,0810,THEFT,OVER $500,OTHER,false,false,0831,,18,,06,,,,,
,HM669914,12/08/2005 12:01:00 AM,108XX S WESTERN AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,2212,,19,,10,,,,,
,HM764190,12/08/2005 10:30:00 PM,006XX W MELROSE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2332,,44,,07,,,,,
,HL778482,12/08/2005 02:30:00 PM,0000X N KILBOURN AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1113,,28,,26,,,,,
,HP554444,12/08/2005 12:00:00 PM,109XX S DR MARTIN LUTHER KING JR DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0513,,9,,06,,,,,
,HL777740,12/08/2005 04:35:00 AM,079XX S SOUTH CHICAGO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,false,false,0411,,8,,11,1188433,1852780,,41.751100797,-87.58505475
,HL777751,12/08/2005 04:55:00 AM,015XX N TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1423,,26,,08B,1158470,1910045,,41.90890537,-87.693290876
,HL777685,12/08/2005 12:50:00 AM,070XX S COTTAGE GROVE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,true,false,0321,,6,,26,1182773,1858454,,41.76680404,-87.605619683
,HL777695,12/08/2005 01:40:00 AM,050XX W CORNELIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1634,,38,,08B,1142108,1922799,,41.944222952,-87.753080749
,HL777630,12/08/2005 12:06:00 AM,065XX S WOLCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,true,0726,,15,,14,1164808,1861392,,41.775264527,-87.671385557
,HL777782,12/08/2005 02:59:00 AM,019XX W 69TH ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,true,false,0735,,17,,24,1164396,1858906,,41.7684513,-87.672965878
,HL777759,12/08/2005 04:45:00 AM,083XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0834,,18,,07,1151190,1848759,,41.740874255,-87.721637255
,HL777765,12/08/2005 06:30:00 AM,073XX S CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,,18,,07,1160978,1855989,,41.760517958,-87.6855751
,HL777661,12/08/2005 12:54:00 AM,054XX W THOMAS ST,0553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,ALLEY,true,false,1524,,37,,04A,1139890,1906799,,41.900358126,-87.76162533
,HL777683,12/08/2005 01:36:00 AM,033XX W 60TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,true,false,0822,,16,,15,1155152,1864639,,41.784373283,-87.706696798
,HL777823,12/08/2005 12:00:00 AM,088XX S DANTE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0412,,8,,14,1187328,1846705,,41.734456691,-87.589296443
,HL778137,12/08/2005 01:00:00 AM,022XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1312,,32,,06,1161330,1906621,,41.899450609,-87.682879945
,HL777796,12/08/2005 07:00:00 AM,071XX W DIVERSEY AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,2511,,36,,08B,1128070,1917807,,41.930773474,-87.804792366
,HL778524,12/08/2005 09:00:00 AM,010XX N NOBLE ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,1323,,27,,06,1166872,1906904,,41.900110074,-87.662516171
,HL778558,12/08/2005 02:30:00 PM,014XX N WELLS ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1821,,43,,06,1174443,1909904,,41.908176407,-87.634618163
,HL778095,12/08/2005 01:00:00 AM,036XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0823,,13,,14,1153142,1862592,,41.778795964,-87.714120378
,HL777960,12/08/2005 08:50:00 AM,009XX N KARLOV AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,true,false,1111,,37,,07,1148878,1906058,,41.898155638,-87.728630875
,HL778866,12/08/2005 06:00:00 PM,010XX S SEELEY AVE,0810,THEFT,OVER $500,STREET,false,false,1224,,2,,06,1162997,1895464,,41.868800024,-87.67707046
,HL778916,12/08/2005 01:00:00 AM,011XX W 83RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0613,,21,,07,1169958,1849757,,41.743226248,-87.652843687
,HL778806,12/08/2005 05:30:00 PM,070XX S STONY ISLAND AVE,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,0332,,5,,03,1188030,1858505,,41.766820322,-87.586349354
