ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HL723666,11/08/2005 03:56:32 PM,030XX S WELLS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,,11,,18,,,,,
,HM446041,11/08/2005 12:00:00 AM,032XX W 87TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,ATHLETIC CLUB,false,false,0834,,18,,06,,,,,
,HM589247,11/08/2005 12:01:00 AM,001XX E 110TH ST,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0513,,9,,10,,,,,
,HL724351,11/08/2005 08:36:26 PM,119XX S PARNELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0524,,34,,18,,,,,
,HN240944,11/08/2005 12:01:00 AM,027XX S MILLARD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,1032,,22,,20,,,,,
,HN622826,11/08/2005 12:00:00 AM,016XX E HYDE PARK BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2132,,4,,06,,,,,
,HL724323,11/08/2005 08:13:00 PM,032XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1421,,26,,16,,,,,
,HP138570,11/08/2005 12:00:00 AM,098XX S EXCHANGE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0431,,10,,06,,,,,
,HL725505,11/08/2005 04:30:00 PM,107XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0513,,34,,14,1176848,1833846,,41.699412052,-87.628076069
,HL724823,11/08/2005 10:00:00 PM,009XX W AGATITE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2313,,46,,14,1169268,1929735,,41.962707677,-87.653050272
,HL725216,11/08/2005 05:00:00 PM,092XX S BELL AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,false,false,2221,,19,,26,1162994,1843067,,41.725016131,-87.678546715
,HL725253,11/08/2005 10:00:00 PM,051XX S UNIVERSITY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2124,,4,,07,1184679,1871228,,41.801812525,-87.598233234
,HL725732,11/08/2005 02:00:00 AM,025XX N BOSWORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1931,,32,,06,1165572,1916757,,41.927175129,-87.667009928
,HL725875,11/08/2005 02:00:00 PM,045XX N CLARK ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,2311,,47,,06,1165601,1930264,,41.964238371,-87.666517247
,HL725466,11/08/2005 06:15:00 PM,0000X W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1824,,42,,26,1175928,1908370,,41.903933718,-87.629209346
,HL725439,11/08/2005 07:00:00 PM,062XX S STONY ISLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",false,false,0314,,5,,05,1187940,1864073,,41.78210152,-87.586502002
,HL723974,11/08/2005 08:00:00 AM,067XX S RIDGELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,,5,,05,1189029,1860562,,41.772441035,-87.582621873
,HL725556,11/08/2005 05:37:00 AM,010XX E 73RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0324,,5,,05,1184627,1856830,,41.762304384,-87.598874951
,HL723621,11/08/2005 12:01:00 AM,072XX S RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0833,,13,,14,1152625,1856242,,41.761380755,-87.716182807
,HL724095,11/08/2005 07:45:00 PM,051XX S SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0822,,14,,14,1155249,1870306,,41.799922402,-87.706189585
,HL726399,11/08/2005 06:00:00 PM,024XX W 72ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0832,,18,,06,1161162,1856839,,41.762846678,-87.684877245
,HL722712,11/08/2005 01:30:00 AM,024XX W 45TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0914,,12,,07,1160639,1874763,,41.812043358,-87.686299751
,HL722545,11/08/2005 03:02:47 AM,001XX N LA CROSSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,,28,,08B,1144013,1900837,,41.883921312,-87.746630927
,HL725116,11/08/2005 08:43:00 PM,083XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0412,,8,,14,1193625,1850166,,41.74380228,-87.566114429
,HL726308,11/08/2005 08:00:00 AM,076XX N SHERIDAN RD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2422,,49,,05,1165553,1950404,,42.019504078,-87.666116797
,HL722468,11/08/2005 01:05:00 AM,071XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0733,,17,,08B,1171208,1857529,,41.764526407,-87.648036798
,HL723865,11/08/2005 05:50:00 PM,029XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1135,,28,,08B,1156705,1895230,,41.868287579,-87.700176251
,HL722710,11/08/2005 07:45:00 AM,006XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1121,,27,,08B,1154595,1904055,,41.892546722,-87.707686343
,HL722852,11/08/2005 09:05:00 AM,035XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1133,,28,,08B,1152981,1897468,,41.874503455,-87.713788588
,HL726662,11/08/2005 10:00:00 PM,073XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0323,,6,,07,1177994,1856300,,41.761002844,-87.623201639
,HL726661,11/08/2005 12:00:00 PM,041XX W POTOMAC AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,2534,,37,,06,1148644,1908342,,41.904427691,-87.729431291
,HL723735,11/08/2005 04:00:00 PM,070XX S UNION AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0732,,6,,05,1172853,1858211,,41.766361775,-87.641987363
,HL724291,11/08/2005 09:15:00 PM,036XX N FREMONT ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2324,,44,,05,1169614,1924414,,41.94809912,-87.651933721
,HL724054,11/08/2005 06:30:00 PM,064XX S TROY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0823,,15,,14,1156492,1861843,,41.776673745,-87.701859065
,HL723780,11/08/2005 03:30:00 PM,003XX E 136TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0533,,9,,08B,1180732,1814793,,41.647039636,-87.614436686
,HL723146,11/08/2005 10:45:00 AM,101XX S BELL AVE,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,ALLEY,true,false,2213,,19,,26,1163056,1837297,,41.709181008,-87.678480366
,HL724166,11/08/2005 08:10:00 PM,130XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0533,,9,,14,1185290,1818722,,41.657715888,-87.597638316
,HL725623,11/08/2005 12:01:00 AM,010XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1231,,2,,07,1167868,1895567,,41.868979086,-87.659184976
,HL723258,11/08/2005 10:00:00 AM,033XX W HARRISON ST,0460,BATTERY,SIMPLE,FACTORY/MANUFACTURING BUILDING,false,false,1134,,24,,08B,1154362,1897169,,41.873655502,-87.708726125
,HL724257,11/08/2005 09:00:00 PM,067XX N CLARK ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,2432,,49,,24,1163848,1944644,,42.003734823,-87.672554607
