ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HL678972,10/17/2005 05:26:02 PM,128XX S PARNELL AVE,0460,BATTERY,SIMPLE,STREET,false,false,0523,,9,,08B,,,,,
,HL679308,10/17/2005 07:35:00 PM,109XX S WABASH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0513,,9,,08A,,,,,
,HL679575,10/17/2005 10:00:00 PM,005XX E 114TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0531,,9,,14,,,,,
,HM657737,10/17/2005 12:00:00 PM,001XX N BELL AVE,4810,OTHER OFFENSE,COMPOUNDING A CRIME,RESIDENCE,true,true,1332,,2,,26,,,,,
,HM665442,10/17/2005 12:30:00 PM,063XX W BLOOMINGDALE AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",false,false,2513,,29,,06,,,,,
,HN198780,10/17/2005 08:00:00 AM,071XX S PARNELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0732,,6,,06,,,,,
,HN595792,10/17/2005 12:01:00 AM,089XX S PARNELL AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,true,2223,,21,,06,,,,,
,HL678319,10/17/2005 01:10:00 PM,044XX S CICERO AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0814,,23,,18,,,,,
,HP390595,10/17/2005 09:00:00 AM,028XX S KEELEY ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,false,false,0923,,11,,10,,,,,
,HP547082,10/17/2005 10:09:00 AM,048XX S ELIZABETH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0933,,20,,06,,,,,
,HS386723,10/17/2005 12:00:00 AM,074XX S JEFFERY BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0333,,5,,06,,,,,
