ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HJ629469,09/14/2003 03:35:00 PM,065XX W GRAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2512,,36,,07,,,,,
,HJ628356,09/14/2003 01:00:00 AM,049XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2124,,4,,08B,1182424,1872369,,41.804996145,-87.606467715
,HJ628742,09/14/2003 06:00:00 AM,025XX N NORMANDY AVE,0820,THEFT,$500 AND UNDER,VEHICLE-COMMERCIAL,false,false,2512,,36,,06,1131321,1916235,,41.926404101,-87.792881805
,HJ628496,09/14/2003 02:54:32 AM,0000X W KINZIE ST,0460,BATTERY,SIMPLE,STREET,false,true,1831,,42,,08B,1176088,1903018,,41.889243957,-87.628783073
,HJ628332,09/14/2003 12:10:00 AM,111XX S HOMAN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,false,true,2211,,19,,04B,1155685,1830409,,41.690429702,-87.705657905
,HJ628754,09/14/2003 07:00:00 AM,001XX N STATE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,0122,,42,,26,1176330,1901657,,41.885503844,-87.627935448
,HJ628412,09/14/2003 01:45:00 AM,014XX W POLK ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,1213,,25,,08B,1166982,1896549,,41.871692822,-87.662409506
,HJ628499,09/14/2003 03:11:32 AM,005XX N CLARK ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,true,false,1831,,42,,04B,1175441,1903945,,41.891802248,-87.631131234
,HJ628779,09/14/2003 02:15:00 AM,020XX N NEVA AVE,0810,THEFT,OVER $500,STREET,false,false,2512,,36,,06,1128261,1912832,,41.917118206,-87.804203279
,HJ628783,09/14/2003 01:00:00 AM,079XX S RIDGELAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0414,,8,,07,1189358,1852734,,41.750952443,-87.581666614
,HJ628436,09/14/2003 01:43:00 AM,040XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,,33,,14,1152335,1926690,,41.95470401,-87.715387396
,HJ628631,09/14/2003 04:00:00 AM,014XX N BOSWORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1433,,1,,05,1165795,1909683,,41.90775888,-87.666392648
,HJ628824,09/14/2003 04:00:00 AM,032XX W WALNUT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1123,,28,,07,1154820,1901448,,41.885388355,-87.706929899
,HJ628830,09/14/2003 12:00:00 AM,054XX W WRIGHTWOOD AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,true,2515,,30,,26,1139832,1916757,,41.927685061,-87.761594544
,HJ628564,09/14/2003 03:15:00 AM,091XX S YATES BLVD,0460,BATTERY,SIMPLE,STREET,false,false,0413,,7,,08B,1193755,1844911,,41.729378917,-87.565809822
,HJ628893,09/14/2003 09:00:00 AM,073XX S TROY ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0835,,18,,06,1156642,1855853,,41.76023325,-87.701470487
,HJ628729,09/14/2003 06:48:00 AM,062XX S WABASH AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,true,false,0311,,20,,09,1177790,1863626,,41.781110792,-87.623727774
,HJ628669,09/14/2003 04:00:00 AM,078XX S PHILLIPS AVE,0460,BATTERY,SIMPLE,STREET,false,false,0421,,7,,08B,1193886,1853559,,41.75310656,-87.565047114
,HJ628406,09/14/2003 01:44:12 AM,021XX S STATE ST,0810,THEFT,OVER $500,RESTAURANT,false,false,0134,,3,,06,1176652,1890052,,41.853651736,-87.627103624
,HJ629054,09/14/2003 12:00:00 AM,038XX S HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0922,,11,,14,1165316,1879213,,41.824156739,-87.669018393
,HJ629015,09/14/2003 12:30:00 AM,011XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1311,,26,,06,1157521,1907404,,41.901677623,-87.696849052
,HJ629140,09/14/2003 05:30:00 AM,022XX W DIVERSEY PKWY,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1432,,1,,05,1161097,1918562,,41.932222415,-87.68340338
,HJ628598,09/14/2003 03:30:00 AM,070XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0321,,6,,08B,1182770,1858518,,41.766979732,-87.605628695
,HJ629241,09/14/2003 02:00:00 AM,062XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2413,,50,,08A,1153897,1941155,,41.994365752,-87.709257818
,HJ629277,09/14/2003 01:10:00 PM,013XX W 108TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,2234,,34,,08B,1169401,1832817,,41.696752417,-87.65537335
,HJ629283,09/14/2003 12:00:00 PM,034XX W 25TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1024,,22,,14,1154015,1887183,,41.846259713,-87.710266217
,HJ628957,09/14/2003 04:00:00 AM,017XX E 68TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,0332,,5,,05,1189245,1860245,,41.771565984,-87.581840245
