ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HJ443080,06/20/2003 11:00:00 PM,058XX W JACKSON BLVD,0263,CRIM SEXUAL ASSAULT,AGGRAVATED: KNIFE/CUT INSTR,PARK PROPERTY,false,false,1513,,29,,02,,,,,
,HJ440905,06/20/2003 12:05:00 AM,076XX S BISHOP ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0612,,17,,26,1167881,1854179,,41.755405649,-87.660327195
,HJ440992,06/20/2003 02:58:37 AM,029XX N BROADWAY,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,false,false,2333,,44,,26,1171738,1919978,,41.93587997,-87.644257498
,HJ441054,06/20/2003 12:30:00 AM,051XX W THOMAS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1531,,37,,07,1141687,1906835,,41.900423863,-87.755023892
,HJ440988,06/20/2003 03:10:27 AM,016XX W DIVISION ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,1322,,1,,08B,1165022,1908058,,41.903316225,-87.66927844
,HJ441083,06/20/2003 05:00:00 AM,049XX W WINONA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1623,,45,,14,1142430,1933788,,41.974371728,-87.751623013
,HJ440991,06/20/2003 02:58:10 AM,002XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1333,,27,,08B,1165689,1901848,,41.886261339,-87.667005567
,HJ441003,06/20/2003 03:33:47 AM,101XX S YATES AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,0431,,10,,26,1194158,1838236,,41.711052213,-87.56455191
,HJ441157,06/20/2003 02:00:00 AM,001XX N CLINTON ST,0810,THEFT,OVER $500,STREET,false,false,0111,,42,,06,1172709,1900998,,41.883776414,-87.641251842
,HJ441189,06/20/2003 01:30:00 AM,032XX W CERMAK RD,0810,THEFT,OVER $500,STREET,false,false,1024,,24,,06,1155212,1889196,,41.851759703,-87.705819289
,HJ440929,06/20/2003 12:50:00 AM,073XX N WINCHESTER AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,APARTMENT,true,false,2424,,49,,14,1162043,1948924,,42.015517282,-87.679074821
,HJ441197,06/20/2003 12:00:00 AM,080XX S PHILLIPS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0422,,7,,14,1193919,1852042,,41.748942981,-87.56497583
,HJ441102,06/20/2003 06:30:00 AM,053XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0934,,3,,08B,1172870,1869546,,41.797465917,-87.641590819
,HJ440882,06/20/2003 12:51:49 AM,006XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER COMMERCIAL TRANSPORTATION,true,false,0131,,2,,26,1172257,1897564,,41.874363279,-87.643013039
,HJ441005,06/20/2003 02:00:00 AM,079XX S MUSKEGON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0422,,7,,08B,1196551,1852848,,41.751089804,-87.555304691
,HJ441340,06/20/2003 08:00:00 AM,020XX N LECLAIRE AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2522,,31,,06,1142085,1913186,,41.917844341,-87.753404281
,HJ441023,06/20/2003 03:53:00 AM,019XX N CENTRAL PARK AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1422,,26,,08A,1152066,1912735,,41.916415693,-87.716745254
,HJ441623,06/20/2003 11:45:00 AM,027XX E 127TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0433,,10,,26,1196538,1821356,,41.66467308,-87.556393533
,HJ441701,06/20/2003 10:30:00 AM,006XX N HARDING AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,1122,,27,,06,1149940,1904034,,41.892580966,-87.724782936
,HJ441025,06/20/2003 04:59:18 AM,058XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0233,,20,,08B,1176979,1866222,,41.788252809,-87.626622824
,HJ441803,06/20/2003 03:00:00 AM,122XX S BISHOP ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,HOTEL/MOTEL,false,false,0524,,34,,04A,1168888,1823452,,41.671064344,-87.657520633
,HJ441820,06/20/2003 01:45:00 AM,006XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,,42,,06,1177309,1904938,,41.894484934,-87.62424085
,HJ441049,06/20/2003 05:32:00 AM,070XX S BENNETT AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0332,,5,,04B,1190099,1858420,,41.766537518,-87.57876851
,HJ441823,06/20/2003 06:00:00 AM,019XX S PRAIRIE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0133,,2,,07,1178378,1891082,,41.856438994,-87.620737274
,HJ442009,06/20/2003 05:30:00 AM,056XX N CUMBERLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1614,,41,,06,1119313,1936269,,41.981579153,-87.836580014
,HJ440972,06/20/2003 02:40:00 AM,071XX S ASHLAND AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0735,,17,,08B,1166911,1857552,,41.764682386,-87.663785792
,HJ442220,06/20/2003 02:00:00 PM,038XX W 46TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0821,,14,,05,1151669,1873866,,41.80976248,-87.71922532
,HJ442455,06/20/2003 08:00:00 AM,024XX W HURON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,1313,,1,,11,1160060,1904595,,41.893917424,-87.687600652
,HJ441339,06/20/2003 09:53:00 AM,057XX S DAMEN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0715,,15,,08A,1164007,1866594,,41.789556377,-87.674175747
,HJ442545,06/20/2003 12:30:00 PM,079XX S LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0834,,18,,07,1153093,1851857,,41.749338364,-87.714583115
,HJ442750,06/20/2003 06:20:00 PM,063XX S ALBANY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0823,,15,,26,1156810,1862367,,41.778105265,-87.700679149
