ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HJ732055,10/04/2003 11:00:00 AM,005XX N LAKE SHORE DR,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,1834,,42,,11,,,,,
,HJ670834,10/04/2003 02:00:00 AM,043XX W WEST END AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1114,,28,,08A,1147246,1900617,,41.88325634,-87.734764539
,HJ670730,10/04/2003 01:10:00 AM,017XX N SAWYER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1422,,26,,18,1154317,1911292,,41.912411271,-87.708513744
,HJ670879,10/04/2003 03:25:00 AM,094XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0633,,6,,14,1179254,1842418,,41.722880359,-87.619006028
,HJ670878,10/04/2003 12:01:00 AM,089XX S BLACKSTONE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0413,,8,,07,1187679,1845941,,41.732351863,-87.588034792
,HJ670763,10/04/2003 01:12:00 AM,020XX W RICE ST,0810,THEFT,OVER $500,STREET,true,false,1312,,32,,06,1162566,1905668,,41.896809698,-87.678366856
,HJ670892,10/04/2003 03:35:00 AM,053XX N LINCOLN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2011,,40,,08B,1158455,1935549,,41.978890273,-87.692645697
,HJ671018,10/04/2003 02:00:00 AM,040XX W POTOMAC AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2534,,27,,07,1149226,1908358,,41.904460334,-87.727293012
,HJ670970,10/04/2003 06:20:00 AM,015XX N LOREL AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,2532,,37,,09,1140406,1909769,,41.9084987,-87.759657059
,HJ671014,10/04/2003 07:30:39 AM,091XX S HALSTED ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,RESIDENCE,false,true,2223,,21,,26,1172579,1844322,,41.728254593,-87.643399865
,HJ670717,10/04/2003 01:01:27 AM,049XX N KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1713,,33,,14,1154153,1932610,,41.970912695,-87.708545414
,HJ670781,10/04/2003 01:48:22 AM,117XX S LAFAYETTE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0522,,34,,08A,1178022,1827088,,41.680840651,-87.623981186
,HJ670909,10/04/2003 04:25:00 AM,029XX S FEDERAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,2113,,3,,26,1176116,1885609,,41.841471897,-87.629204627
,HJ670814,10/04/2003 02:40:00 AM,054XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0915,,16,,14,1163282,1868694,,41.795334266,-87.676775302
,HJ671182,10/04/2003 12:00:00 AM,031XX N NEVA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2511,,36,,14,1127910,1920055,,41.936944968,-87.805329468
,HJ671226,10/04/2003 12:00:00 AM,038XX W 83RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0834,,18,,14,1152281,1848933,,41.741330391,-87.717635309
,HJ670693,10/04/2003 12:15:00 AM,100XX S NORMAL AVE,031B,ROBBERY,ARMED: OTHER FIREARM,RESIDENCE,false,false,2232,,9,,03,1174734,1838378,,41.711895762,-87.635682145
,HJ671019,10/04/2003 07:30:00 AM,045XX S LA CROSSE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,0814,,23,,03,1144785,1874196,,41.810800263,-87.744466846
,HJ671432,10/04/2003 09:45:00 AM,049XX W BELMONT AVE,0810,THEFT,OVER $500,STREET,false,false,2521,,31,,06,1142746,1920818,,41.938775026,-87.750785196
,HJ671111,10/04/2003 07:57:58 AM,025XX E 106TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0434,,10,,14,1194973,1835227,,41.702775211,-87.561666005
,HJ670720,10/04/2003 01:21:02 AM,0000X E 105TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,0512,,9,,26,1178561,1835345,,41.703486853,-87.621758503
,HJ671517,10/04/2003 11:00:00 AM,038XX W 63RD ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0823,,13,,06,1151847,1862554,,41.778717177,-87.718869
,HJ671544,10/04/2003 12:30:00 PM,035XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,false,false,1133,,28,,06,1152848,1897798,,41.875411643,-87.71426817
,HJ670700,10/04/2003 12:10:00 AM,072XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0732,,17,,08B,1173397,1856969,,41.762941563,-87.640030101
,HJ671537,10/04/2003 01:00:00 PM,082XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0631,,8,,14,1183670,1850481,,41.744904445,-87.602580093
,HJ671128,10/04/2003 01:30:00 AM,065XX S GREEN ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0723,,16,,03,1171759,1861583,,41.775639009,-87.645898477
,HJ671711,10/04/2003 08:00:00 AM,114XX S NORMAL AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,false,false,2233,,34,,06,1175016,1828998,,41.686149377,-87.63492795
,HJ671820,10/04/2003 12:00:00 AM,0000X E OAK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1824,,42,,07,1176235,1907210,,41.900743703,-87.6281167
,HJ671852,10/04/2003 04:35:00 PM,023XX N CENTRAL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,false,false,2515,,37,,26,1138656,1915071,,41.923079929,-87.765956943
,HJ671806,10/04/2003 09:00:00 AM,030XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1414,,35,,06,1155735,1915800,,41.924753124,-87.703182679
,HJ671715,10/04/2003 02:40:00 PM,017XX N CAMPBELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1434,,1,,08A,1159427,1911575,,41.91308416,-87.689733127
,HJ671895,10/04/2003 03:30:00 AM,096XX S EWING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0432,,10,,07,1202117,1841710,,41.720386446,-87.535287073
,HJ671687,10/04/2003 02:50:00 PM,071XX S PAULINA ST,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0735,,17,,03,1166247,1857352,,41.764147717,-87.666225223
,HJ671972,10/04/2003 04:15:00 PM,006XX N CLARK ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1832,,42,,06,1175432,1904270,,41.892694268,-87.631154519
