ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HM649832,12/19/2003 09:00:00 AM,002XX E 104TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0512,,9,,06,,,,,
,HP428754,12/19/2003 12:00:00 AM,003XX W 109TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0513,,34,,06,,,,,
,HS309114,12/19/2003 12:01:00 AM,030XX W BALMORAL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2011,,40,,06,,,,,
,HJ826132,12/19/2003 01:33:00 AM,059XX S PARNELL AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,0711,,20,,09,1173645,1865516,,41.78639002,-87.638868175
,HJ826275,12/19/2003 12:00:00 AM,017XX N LUNA AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,2532,,37,,06,1139135,1910919,,41.911677665,-87.764298131
,HJ826264,12/19/2003 06:40:00 AM,115XX S LAFLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0524,,34,,07,1168407,1828145,,41.683953084,-87.659146677
,HJ826107,12/19/2003 12:30:00 AM,062XX N TALMAN AVE,0560,ASSAULT,SIMPLE,STREET,true,false,2413,,50,,08A,1157529,1941401,,41.994967376,-87.695890939
,HJ826157,12/19/2003 02:50:38 AM,013XX N LA SALLE DR,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,false,false,1821,,43,,03,1174885,1909311,,41.906539296,-87.633012282
,HJ826613,12/19/2003 01:00:00 AM,048XX S SEELEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0915,,12,,07,1163510,1872514,,41.805812034,-87.675832067
,HJ826704,12/19/2003 08:30:00 AM,067XX S MERRILL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0331,,5,,26,1191707,1860619,,41.772532881,-87.572803415
,HJ826726,12/19/2003 10:45:00 AM,006XX W 63RD ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0711,,16,,06,1173047,1863112,,41.779806409,-87.641131698
