ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HX226081,07/09/2003 09:00:00 AM,028XX N AUSTIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2514,,30,,11,,,,,
,HJ481955,07/09/2003 04:00:00 AM,080XX S COMMERCIAL CT,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,0422,,7,,26,1197591,1852089,,41.748981183,-87.551518972
,HJ481818,07/09/2003 12:35:57 AM,021XX E 99TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0431,,7,,17,1192224,1839754,,41.715264926,-87.571585336
,HJ482020,07/09/2003 04:30:00 AM,012XX S KILDARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1011,,24,,26,1147912,1894089,,41.865329969,-87.732486726
,HJ481902,07/09/2003 02:54:18 AM,042XX W MONROE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1115,,28,,15,1148238,1899326,,41.879694646,-87.731155083
,HJ482114,07/09/2003 01:30:00 AM,026XX N WILTON AVE,0810,THEFT,OVER $500,OTHER,false,false,1933,,43,,06,1169502,1917743,,41.929796049,-87.652540142
,HJ479950,07/09/2003 08:00:00 AM,027XX N LEAVITT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1913,,1,,14,1161904,1918198,,41.931206751,-87.680447948
,HJ481871,07/09/2003 01:35:00 AM,003XX W 111TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,0522,,34,,04A,1175822,1831312,,41.692481374,-87.631908374
,HJ481903,07/09/2003 02:34:00 AM,005XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1532,,28,,08B,1142604,1903065,,41.89006153,-87.751749531
,HJ481808,07/09/2003 12:20:00 AM,001XX W 103RD ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0512,,34,,03,1177188,1836659,,41.707123675,-87.626746637
,HJ482216,07/09/2003 12:30:00 AM,053XX S HOYNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0915,,16,,07,1163273,1869018,,41.796223552,-87.676799231
