ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HM244561,03/21/2006 02:30:00 PM,019XX N PULASKI RD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,2535,,30,,26,,,,,
,HM245176,03/21/2006 07:49:06 PM,048XX W OHIO ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1532,,28,,26,,,,,
,HR281241,03/21/2006 09:00:00 AM,078XX S CORNELL AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,0411,,8,,06,,,,,
,HW329045,03/21/2006 08:00:00 AM,066XX S PAULINA ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0725,,15,,06,,,,,
,HM243892,03/21/2006 01:30:00 AM,076XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0421,,7,,14,1193857,1854813,,41.756548345,-87.565112352
,HM243985,03/21/2006 12:30:00 AM,005XX N MONTICELLO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1122,,27,,07,1151964,1903181,,41.890200615,-87.717372039
,HM244024,03/21/2006 07:00:00 AM,022XX W ROSEMONT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2413,,50,,26,1160327,1941793,,41.995985423,-87.685587645
,HM244056,03/21/2006 12:00:00 AM,009XX W CUYLER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2322,,46,,14,1169473,1927092,,41.955450727,-87.652373789
,HM005057,03/21/2006 01:47:00 AM,004XX N LARAMIE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CONVENIENCE STORE,true,false,1532,,28,,10,1141629,1902341,,41.888092864,-87.755348129
,HM243844,03/21/2006 03:07:45 AM,050XX W CHICAGO AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,1531,,37,,03,1142793,1904852,,41.894961752,-87.751010889
