ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HS563001,10/09/2010 11:00:00 AM,042XX S MICHIGAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,0214,,3,,20,1177863,1876923,,41.817597349,-87.623057324
,HS557175,10/09/2010 11:00:00 PM,048XX W HADDON AVE,0810,THEFT,OVER $500,STREET,false,false,1531,,37,,06,1143961,1907216,,41.901427001,-87.746661714
,HS567919,10/09/2010 06:00:00 AM,106XX S PERRY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0512,,34,,11,1177482,1834509,,41.701217148,-87.625734707
,HS567678,10/09/2010 07:00:00 PM,074XX S KINGSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0334,,7,,14,1194374,1856239,,41.760448713,-87.563170898
,HS556679,10/09/2010 07:30:00 PM,050XX S WESTERN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0915,,16,,14,1161381,1871025,,41.801770459,-87.683681739
,HS574605,10/09/2010 04:00:00 AM,006XX N ASHLAND AVE,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,SIDEWALK,false,false,1324,,1,,04B,1165610,1904526,,41.893611655,-87.66721933
,HS577032,10/09/2010 12:32:00 PM,095XX S CALUMET AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0511,,6,,26,1180260,1841845,,41.721285009,-87.615338691
,HS579056,10/09/2010 01:00:00 PM,034XX W 60TH PL,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,0823,,16,,10,1154559,1864291,,41.783430158,-87.708880259
,HS578799,10/09/2010 03:00:00 PM,090XX S EXCHANGE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,0423,,10,,05,1197336,1845637,,41.731282748,-87.552667838
,HS555981,10/09/2010 01:30:00 PM,034XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,STREET,false,false,1732,,35,,06,1152815,1926381,,41.953846582,-87.713631043
,HS579111,10/09/2010 09:00:00 AM,045XX N KNOX AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1722,,45,,05,1144557,1929756,,41.963267706,-87.743903329
,HS555226,10/09/2010 01:20:00 AM,072XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,false,false,0833,,13,,15,1152959,1856251,,41.76139887,-87.714958417
,HS582566,10/09/2010 11:30:00 PM,042XX S MOZART ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0912,,14,,20,1158068,1876412,,41.816621156,-87.695685294
,HS555374,10/09/2010 04:00:00 AM,043XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0222,,3,,03,1179579,1876421,,41.816180724,-87.616777947
,HS585541,10/09/2010 10:00:00 AM,045XX N HAZEL ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,2313,,46,,11,1169448,1930209,,41.964004424,-87.652374635
,HS556147,10/09/2010 02:00:00 PM,036XX N HOYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1912,,47,,05,1161706,1924246,,41.947806956,-87.681006434
,HS556355,10/09/2010 06:10:00 PM,125XX S HARVARD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0523,,9,,03,1176234,1821734,,41.666188639,-87.630685952
