ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HN186341,10/23/2003 12:00:00 PM,070XX S WOLCOTT AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0735,,17,,06,,,,,
,HN316136,10/23/2003 09:00:00 AM,018XX N KARLOV AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,2534,,30,,06,,,,,
,HS539049,10/23/2003 12:00:00 AM,002XX W 106TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0512,,34,,06,,,,,
,HJ711957,10/23/2003 01:40:00 AM,012XX W LELAND AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,false,false,2311,,46,,26,1166920,1931342,,41.967168171,-87.661636616
,HJ712080,10/23/2003 12:00:00 AM,028XX W CULLERTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1023,,12,,07,1157623,1890269,,41.854655444,-87.696941077
,HJ712122,10/23/2003 04:30:00 AM,016XX S SAWYER AVE,0810,THEFT,OVER $500,STREET,false,false,1022,,24,,06,1154964,1891681,,41.858583794,-87.706662952
,HJ712132,10/23/2003 12:00:00 AM,009XX W CUYLER AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,2322,,46,,06,1169301,1927087,,41.955440755,-87.653006238
,HJ712124,10/23/2003 06:30:00 AM,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0113,,42,,06,1175628,1900816,,41.883211898,-87.630538589
,HJ712183,10/23/2003 01:30:00 AM,040XX W CRYSTAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2534,,27,,07,1149146,1908030,,41.903561819,-87.727595384
,HJ711982,10/23/2003 02:30:00 AM,028XX W DIVISION ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VACANT LOT/LAND,false,false,1311,,26,,26,1157081,1907851,,41.902913176,-87.698453077
,HJ712035,10/23/2003 03:50:00 AM,049XX N KENNETH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1712,,39,,14,1145802,1932546,,41.970900087,-87.73925472
,HJ712375,10/23/2003 01:00:00 AM,001XX S WALLER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1513,,29,,06,1138190,1898850,,41.878575975,-87.768061938
,HJ712112,10/23/2003 07:02:48 AM,010XX W 115TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,false,false,2234,,34,,17,1171236,1828547,,41.68499502,-87.648778908
,HJ712060,10/23/2003 04:45:00 AM,023XX W 90TH ST,0810,THEFT,OVER $500,STREET,false,false,2221,,19,,06,1162386,1844908,,41.7300808,-87.680722714
,HJ712237,10/23/2003 12:00:00 AM,065XX W RAVEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,1611,,41,,14,1131556,1940765,,41.99371292,-87.791448265
,HJ711910,10/23/2003 12:18:22 AM,079XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0624,,8,,14,1184271,1852515,,41.750471926,-87.600314475
,HJ711975,10/23/2003 01:50:00 AM,027XX W FLOURNOY ST,0650,BURGLARY,HOME INVASION,APARTMENT,true,false,1135,,2,,05,1158269,1896922,,41.872898796,-87.694388235
,HJ712762,10/23/2003 12:00:00 PM,006XX W 61ST PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0711,,16,,26,1173092,1864111,,41.782546783,-87.640937231
,HJ712752,10/23/2003 11:15:00 AM,028XX W 26TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1033,,12,,14,1157990,1886637,,41.844681364,-87.695693014
,HJ712807,10/23/2003 10:45:00 AM,022XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,"SCHOOL, PUBLIC, BUILDING",false,false,1211,,2,,07,1161324,1898653,,41.877585867,-87.683123746
