ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
10974196,JA298243,06/08/2017 04:02:00 PM,001XX E 59TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,0232,002,20,40,15,1178308,1865932,02/11/2018 03:54:58 PM,41.78742694,-87.621758727
10973164,JA297362,06/08/2017 12:10:00 AM,020XX N HALSTED ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1812,018,43,7,06,1170626,1913684,02/10/2018 03:50:01 PM,41.918633393,-87.648528893
10973171,JA297355,06/08/2017 12:16:00 AM,029XX W 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0911,009,14,58,08B,1157481,1878964,02/10/2018 03:50:01 PM,41.823636097,-87.69776932
10973173,JA297373,06/08/2017 12:15:00 AM,008XX N LECLAIRE AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,false,false,1531,015,37,25,26,1142201,1905207,02/10/2018 03:50:01 PM,41.895946918,-87.753176359
10973184,JA297358,06/08/2017 12:09:00 AM,053XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2532,025,37,25,08B,1140718,1907482,02/10/2018 03:50:01 PM,41.902217176,-87.758567201
10973188,JA297379,06/08/2017 12:15:00 AM,071XX S MICHIGAN AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0323,003,6,69,06,1178400,1857663,02/10/2018 03:50:01 PM,41.764733859,-87.621672305
10973191,JA297380,06/08/2017 12:58:00 AM,001XX N CENTRAL AVE,0330,ROBBERY,AGGRAVATED,ALLEY,false,false,1523,015,29,25,03,1139026,1900470,02/10/2018 03:50:01 PM,41.883006315,-87.764952877
10973197,JA297393,06/08/2017 01:15:00 AM,062XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, BUILDING",false,false,0713,007,16,67,14,1169388,1863488,02/10/2018 03:50:01 PM,41.780918241,-87.654535186
10973199,JA297381,06/08/2017 12:45:00 AM,047XX W LEXINGTON ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1131,011,24,25,24,1144836,1896213,02/10/2018 03:50:01 PM,41.871217015,-87.7437254
10973201,JA297372,06/08/2017 12:23:00 AM,039XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,0815,008,14,57,15,1150332,1878226,02/10/2018 03:50:01 PM,41.821753048,-87.724015893
10973203,JA297398,06/08/2017 01:15:00 AM,017XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,true,2531,025,29,25,07,1138782,1910959,02/10/2018 03:50:01 PM,41.911793848,-87.76559399
10973204,JA297385,06/08/2017 12:15:00 AM,025XX N LUNA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,false,true,2515,025,30,19,08B,1138951,1916272,02/10/2018 03:50:01 PM,41.926370243,-87.764843738
10973205,JA297391,06/08/2017 01:10:00 AM,011XX N PULASKI RD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,1111,011,27,23,04B,1149510,1907372,02/10/2018 03:50:01 PM,41.90174914,-87.726275422
10973206,JA297367,06/08/2017 12:00:00 AM,071XX S HARVARD AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,false,false,0731,007,6,69,15,1175196,1857535,02/10/2018 03:50:01 PM,41.764454754,-87.633419603
10973208,JA297336,06/08/2017 12:00:00 AM,068XX N ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14,1157756,1945133,02/10/2018 03:50:01 PM,42.005203485,-87.694953571
10973209,JA297395,06/08/2017 01:10:00 AM,063XX S STONY ISLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0314,003,20,42,03,1187960,1863358,02/10/2018 03:50:01 PM,41.780139027,-87.586451446
10973211,JA297384,06/08/2017 12:03:00 AM,002XX S WACKER DR,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0122,001,2,32,14,1173971,1899133,02/10/2018 03:50:01 PM,41.878630716,-87.636673298
10973212,JA297400,06/08/2017 01:30:00 AM,066XX S VERNON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,0312,003,20,42,04A,1180389,1861084,02/10/2018 03:50:01 PM,41.774076044,-87.614277305
10973213,JA297406,06/08/2017 01:46:00 AM,064XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0725,007,15,67,08B,1166431,1862035,02/10/2018 03:50:01 PM,41.776994567,-87.665417521
10973225,JA297386,06/08/2017 01:05:00 AM,020XX W 68TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0726,007,17,67,08B,1163872,1859225,02/10/2018 03:50:01 PM,41.769337704,-87.674877649
10973226,JA297378,06/08/2017 01:04:00 AM,050XX W WASHINGTON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,1532,015,28,25,26,1142745,1900033,02/10/2018 03:50:01 PM,41.881738731,-87.751307231
10973228,JA297418,06/08/2017 12:30:00 AM,016XX N MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2531,025,29,25,14,1136498,1910381,02/10/2018 03:50:01 PM,41.910248927,-87.773998699
10973235,JA297408,06/08/2017 12:37:00 AM,008XX N PULASKI RD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1111,011,37,23,04B,1149574,1905214,02/10/2018 03:50:01 PM,41.895826124,-87.726096446
