ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HH738811,10/26/2002 12:50:23 AM,021XX E 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0414,,8,,08B,1191971,1855662,,41.758924077,-87.571996518
,HH738896,10/26/2002 02:08:00 AM,106XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0512,,34,,08B,1177481,1834530,,41.701274797,-87.625737736
,HH739127,10/26/2002 12:30:00 AM,016XX S KILBOURN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1012,,24,,26,1146656,1891511,,41.858279643,-87.737163311
,HH739128,10/26/2002 12:00:00 AM,049XX W MEDILL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2522,,31,,07,1143032,1915179,,41.923295715,-87.749875098
,HH739132,10/26/2002 06:00:00 AM,053XX W LAKE ST,0810,THEFT,OVER $500,STREET,false,false,1523,,28,,06,1140524,1902050,,41.887314677,-87.759413268
,HH739186,10/26/2002 01:00:00 AM,003XX N PINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1523,,28,,14,1139438,1901798,,41.886643019,-87.763407584
,HH739097,10/26/2002 06:42:49 AM,002XX E 47TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0221,,3,,05,1178533,1873911,,41.809316941,-87.620691215
,HH739029,10/26/2002 04:00:00 AM,030XX E 92ND ST,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,0424,,10,,03,1197876,1844539,,41.72825629,-87.550726234
,HH738991,10/26/2002 03:02:00 AM,079XX S MERRILL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0414,,8,,03,1191911,1852745,,41.750921043,-87.572310976
,HH739000,10/26/2002 03:54:55 AM,044XX S FEDERAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,false,0221,,3,,08B,1176436,1875603,,41.814007401,-87.628331665
,HH738947,10/26/2002 03:00:00 AM,011XX N WOLCOTT AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1322,,1,,04B,1163523,1907688,,41.902332628,-87.674795005
,HH739243,10/26/2002 12:00:00 AM,067XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0331,,5,,06,1192924,1860831,,41.773085006,-87.568335406
,HH738970,10/26/2002 12:01:00 AM,028XX S HARDING AVE,0810,THEFT,OVER $500,STREET,false,false,1031,,22,,06,1150502,1884922,,41.840124457,-87.723217773
,HH739021,10/26/2002 01:00:00 AM,016XX W LAKE ST,0810,THEFT,OVER $500,STREET,false,false,1333,,27,,06,1165502,1901499,,41.885307638,-87.667702214
,HH739432,10/26/2002 12:00:00 AM,034XX W 64TH ST,0810,THEFT,OVER $500,STREET,false,false,0823,,15,,06,1154545,1861964,,41.777044799,-87.708993533
,HH739513,10/26/2002 12:30:00 AM,011XX S RACINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1232,,25,,07,1168542,1895270,,41.868149542,-87.656719164
,HH739490,10/26/2002 03:00:00 AM,024XX W HADDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1312,,26,,07,1160032,1907570,,41.902081648,-87.687621253
,HH739489,10/26/2002 11:40:00 AM,007XX W 60TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0711,,16,,08A,1172354,1865021,,41.785060202,-87.643616184
,HH739383,10/26/2002 10:30:00 AM,062XX S ELIZABETH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0713,,16,,08B,1169046,1863370,,41.780601836,-87.655792434
,HH739686,10/26/2002 01:00:00 PM,014XX N SEDGWICK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1821,,27,,26,1173383,1909988,,41.908430535,-87.638509526
,HH739856,10/26/2002 02:25:00 PM,026XX N ELSTON AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1432,,1,,06,1160867,1917657,,41.929743818,-87.684273777
,HH739998,10/26/2002 04:00:00 PM,006XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,,42,,06,1177309,1904938,,41.894484934,-87.62424085
,HH739389,10/26/2002 08:00:00 AM,056XX S ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,false,false,0712,,16,,14,1169946,1867355,,41.791517634,-87.652377167
,HH740108,10/26/2002 04:00:00 AM,066XX S OAKLEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,0832,,15,,07,1162215,1860620,,41.773200429,-87.680912685
,HH740113,10/26/2002 12:00:00 AM,080XX S MARQUETTE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0422,,7,,03,1195571,1852240,,41.749445667,-87.558915876
,HH740196,10/26/2002 01:30:00 PM,001XX W ADAMS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,,42,,06,1175463,1899429,,41.879409594,-87.631186142
,HH740261,10/26/2002 03:00:00 PM,055XX W ADDISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1633,,38,,07,1138619,1923382,,41.945886857,-87.765890774
,HH740264,10/26/2002 06:10:00 PM,050XX S WOODLAWN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,,4,,03,1185090,1871615,,41.802864827,-87.596713793
,HH740333,10/26/2002 07:30:00 PM,030XX W 71ST ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0831,,18,,08A,1157426,1857394,,41.764446153,-87.69855541
,HH740343,10/26/2002 03:00:00 PM,054XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0232,,3,,06,1178529,1868824,,41.795357843,-87.620860545
,HH740460,10/26/2002 08:56:00 PM,037XX N OCTAVIA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1631,,36,,26,1126754,1923799,,41.947238416,-87.809493938
,HH740442,10/26/2002 03:30:00 PM,014XX W DEVON AVE,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,false,false,2432,,40,,06,1165316,1942608,,41.998116778,-87.667212152
,HH740558,10/26/2002 08:00:00 PM,083XX S SAGINAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0423,,7,,14,1195285,1850123,,41.74364351,-87.56003359
,HH740543,10/26/2002 09:40:00 PM,024XX N LOWELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2524,,31,,07,1146976,1915883,,41.925153005,-87.735365242
,HH740640,10/26/2002 09:00:00 PM,077XX S ABERDEEN ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0612,,17,,06,1170326,1853462,,41.753385272,-87.651387725
,HH740662,10/26/2002 06:00:00 PM,028XX W 21ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1023,,12,,14,1157536,1889588,,41.852788474,-87.69727892
,HH740686,10/26/2002 12:00:00 AM,010XX N WESTERN AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1312,,1,,07,1160214,1907049,,41.900648221,-87.686967159
,HH740703,10/26/2002 01:00:00 PM,095XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,,6,,07,1177973,1841752,,41.72108184,-87.623718274
,HH740814,10/26/2002 10:30:00 PM,009XX W WEED ST,0810,THEFT,OVER $500,STREET,false,false,1822,,32,,06,1169814,1910460,,41.909804314,-87.651606387
,HH741026,10/26/2002 10:30:00 PM,012XX N PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1424,,1,,07,1164701,1908326,,41.904058449,-87.67044993
,HH739468,10/26/2002 11:22:57 AM,023XX W MADISON ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1332,,2,,06,1160781,1899960,,41.881183664,-87.685081252
,HH739240,10/26/2002 08:40:00 AM,023XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,1312,,32,,14,1160625,1905273,,41.895766225,-87.68550679
,HH740411,10/26/2002 08:05:00 PM,024XX S MILLARD AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1013,,22,,08A,1152425,1887526,,41.847232454,-87.716092419
,HH740324,10/26/2002 07:25:00 PM,027XX S TROY ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1033,,12,,08B,1155805,1885630,,41.841962274,-87.703738768
,HH739781,10/26/2002 11:15:00 AM,062XX S MOZART ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0823,,15,,05,1158449,1863192,,41.780335937,-87.694648002
,HH740448,10/26/2002 07:56:00 PM,027XX W 68TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,true,false,0831,,15,,08B,1159381,1859440,,41.770020864,-87.6913338
