ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HP590623,09/24/2002 03:00:00 PM,033XX W 115TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2211,,19,,06,,,,,
,HR117995,09/24/2002 12:01:00 AM,055XX W ARDMORE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1621,,45,,06,,,,,
,HS563098,09/24/2002 03:00:00 PM,027XX W 85TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0835,,18,,06,,,,,
,HH746212,09/24/2002 04:00:00 PM,005XX N BESSIE COLEMAN DR,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),false,false,1651,,41,,11,,,,,
,HH668620,09/24/2002 05:00:00 AM,009XX N RIDGEWAY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1112,,27,,26,1151212,1906032,,41.898038828,-87.720058909
,HH668615,09/24/2002 04:25:10 AM,080XX S SOUTH CHICAGO AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,0414,,8,,09,1189143,1852116,,41.749261746,-87.58247423
,HH668502,09/24/2002 12:15:00 AM,063XX S CAMPBELL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0825,,15,,03,1160792,1862611,,41.778693517,-87.686074156
,HH668732,09/24/2002 12:00:00 AM,027XX W THORNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2011,,40,,14,1156853,1939069,,41.988582048,-87.698441193
,HH668574,09/24/2002 02:19:00 AM,051XX S HONORE ST,1090,ARSON,ATTEMPT ARSON,APARTMENT,false,false,0932,,16,,09,1164886,1870588,,41.800497865,-87.670839857
,HH668814,09/24/2002 12:00:00 AM,027XX N MAJOR AVE,0810,THEFT,OVER $500,STREET,false,false,2514,,30,,06,1137908,1917691,,41.930283045,-87.768641996
,HH668585,09/24/2002 03:14:22 AM,035XX S CALIFORNIA AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0913,,12,,06,1158280,1880884,,41.828888552,-87.694785705
,HH668482,09/24/2002 12:17:00 AM,045XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0222,,3,,14,1179192,1875048,,41.812421944,-87.618239442
