ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HM706669,12/20/2002 12:01:00 AM,021XX W COULTER ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,1034,,25,,20,,,,,
,HH849459,12/20/2002 02:30:00 AM,005XX E 79TH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0624,,6,,06,1181419,1852752,,41.75118848,-87.610758127
,HH849545,12/20/2002 04:30:00 AM,007XX E 80TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,,6,,06,1182425,1852118,,41.749425473,-87.607091282
,HH849399,12/20/2002 01:16:25 AM,018XX W CULLERTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,1223,,25,,08B,1164360,1890436,,41.854974029,-87.672208722
,HH849664,12/20/2002 12:00:00 AM,005XX W DEMING PL,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1933,,43,,14,1172157,1917243,,41.928365765,-87.642798608
,HH849366,12/20/2002 12:39:36 AM,046XX N CENTRAL PARK AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,1723,,33,,26,1151551,1930598,,41.965443308,-87.718166388
,HH849712,12/20/2002 07:20:00 AM,0000X S PARKSIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1513,,29,,26,1138619,1899294,,41.879786605,-87.766475946
,HH849532,12/20/2002 06:20:00 AM,102XX S HALSTED ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,2232,,34,,11,1172782,1837045,,41.708280992,-87.642870023
,HH849776,12/20/2002 10:00:00 AM,0000X W 15TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0132,,3,,11,1176003,1893061,,41.861923263,-87.629395119
,HH849797,12/20/2002 12:00:00 AM,022XX W FARRAGUT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2012,,40,,14,1160396,1934821,,41.97685255,-87.685527811
,HH849475,12/20/2002 03:30:00 AM,041XX S WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0935,,3,,08B,1175308,1877305,,41.818703163,-87.632418318
,HH849333,12/20/2002 12:15:00 AM,015XX W 47TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,TAVERN/LIQUOR STORE,true,false,0931,,20,,04B,1167044,1873569,,41.808632154,-87.662840497
,HH849522,12/20/2002 06:15:00 AM,002XX W 46TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0935,,3,,14,1175316,1874235,,41.810278623,-87.632480821
,HH849543,12/20/2002 07:46:52 AM,115XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0532,,9,,05,1178890,1828530,,41.684778057,-87.620760228
,HH850003,12/20/2002 10:45:00 AM,018XX N KARLOV AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2534,,30,,26,1148759,1911961,,41.914356363,-87.728915186
,HH849497,12/20/2002 05:04:00 AM,020XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1313,,1,,08B,1162663,1904673,,41.894077307,-87.678038503
,HH849464,12/20/2002 03:20:00 AM,029XX S STATE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,false,false,2113,,3,,04A,1176760,1885391,,41.840859176,-87.626847966
,HH850163,12/20/2002 12:00:00 PM,079XX S LAFAYETTE AVE,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0623,,17,,06,1177312,1852570,,41.750782715,-87.625813624
,HH850201,12/20/2002 01:30:00 PM,001XX N MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,0124,,42,,26,1177275,1901425,,41.884845855,-87.624472307
,HH850221,12/20/2002 01:00:00 PM,066XX S WOOD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0726,,15,,26,1165482,1860712,,41.773384255,-87.668934009
,HH849339,12/20/2002 12:24:03 AM,038XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,false,0211,,3,,04A,1177829,1879564,,41.824845242,-87.623101964
,HH850509,12/20/2002 01:00:00 PM,006XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1834,,42,,06,1177310,1904898,,41.89437515,-87.624238392
,HH849469,12/20/2002 03:40:00 AM,074XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0731,,17,,08B,1175579,1855679,,41.759353114,-87.632071272
,HH850600,12/20/2002 04:00:00 PM,001XX N SANGAMON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,1212,,27,,26,1170079,1900876,,41.883499433,-87.650912936
,HH850736,12/20/2002 04:45:00 PM,021XX N WINCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1432,,32,,07,1163016,1914098,,41.919932783,-87.67647698
,HH850741,12/20/2002 04:00:00 PM,076XX S CICERO AVE,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,false,false,0833,,13,,06,1145727,1853720,,41.754592961,-87.741528537
,HH850115,12/20/2002 12:30:00 PM,074XX S SOUTH SHORE DR,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,0334,,7,,05,1195711,1856699,,41.761678034,-87.558255664
,HH849765,12/20/2002 08:35:00 AM,071XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0333,,5,,08B,1190776,1858184,,41.76587359,-87.576294705
,HH850899,12/20/2002 01:30:00 PM,027XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, BUILDING",false,false,1311,,1,,14,1158046,1906539,,41.899293285,-87.694944304
,HH849796,12/20/2002 10:25:00 AM,063XX S VERNON AVE,0820,THEFT,$500 AND UNDER,DELIVERY TRUCK,false,false,0312,,20,,06,1180338,1863172,,41.779806892,-87.614400269
,HH851072,12/20/2002 03:00:00 PM,059XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0824,,16,,07,1156070,1864987,,41.785309837,-87.703321667
,HH851112,12/20/2002 06:15:00 PM,012XX W EARLY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2013,,48,,07,1166600,1938334,,41.986361315,-87.662611917
,HH851126,12/20/2002 09:00:00 PM,059XX N LEONARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1622,,45,,14,1136758,1939193,,41.989307302,-87.772350754
,HH851278,12/20/2002 09:30:00 PM,035XX W 63RD ST,0890,THEFT,FROM BUILDING,OTHER,false,true,0823,,15,,06,1153778,1862610,,41.778832768,-87.71178825
,HH851399,12/20/2002 11:00:00 PM,049XX N SPAULDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1713,,39,,26,1153489,1932588,,41.970865588,-87.710987604
,HH849954,12/20/2002 11:05:00 AM,045XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,2313,,46,,08B,1168193,1930427,,41.9646299,-87.656982534
,HH851063,12/20/2002 05:30:00 PM,038XX W 66TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0833,,13,,05,1151967,1860565,,41.773256694,-87.7184812
,HH851031,12/20/2002 07:00:00 AM,057XX S TROY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0824,,14,,05,1156361,1866450,,41.789318663,-87.702215347
,HH850825,12/20/2002 06:15:00 PM,028XX W 79TH ST,031A,ROBBERY,ARMED: HANDGUN,DEPARTMENT STORE,false,false,0835,,18,,03,1159000,1852085,,41.749845425,-87.692931099
,HH851349,12/20/2002 04:53:00 PM,0000X N MAYFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1513,,29,,05,1137163,1899684,,41.880883082,-87.771812896
,HH850552,12/20/2002 12:19:00 PM,050XX W CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1531,,37,,05,1142449,1904846,,41.894951687,-87.752274475
,HH849766,12/20/2002 10:25:00 AM,063XX S CLAREMONT AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,OTHER,true,false,0825,,15,,20,1161829,1862607,,41.778661058,-87.68227253
,HH851298,12/20/2002 10:50:00 PM,014XX S BLUE ISLAND AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,false,false,1231,,2,,04B,1168491,1893314,,41.862783222,-87.65696297
,HH850607,12/20/2002 04:45:00 PM,023XX S KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1024,,24,,03,1155391,1888367,,41.849481241,-87.705184566
,HH850756,12/20/2002 06:10:16 PM,021XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1332,,2,,08A,1162162,1900666,,41.883092252,-87.679990565
,HH851130,12/20/2002 09:12:57 PM,006XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1313,,27,,08B,1155596,1904144,,41.892770858,-87.704007663
,HH850699,12/20/2002 05:23:27 PM,0000X N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,1332,,2,,26,1160408,1900166,,41.881756669,-87.686445186
,HH849445,12/20/2002 02:29:19 AM,020XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1332,,2,,08B,1162800,1900685,,41.883131037,-87.677647265
,HH851176,12/20/2002 09:43:44 PM,018XX W 22ND PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1034,,25,,15,1164514,1889157,,41.851461076,-87.671679648
,HH851705,12/20/2002 08:00:00 PM,049XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0223,,4,,14,1181762,1872411,,41.805126734,-87.608894322
,HH849365,12/20/2002 01:00:00 AM,100XX W OHARE ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT/AIRCRAFT,true,false,1651,,41,,26,1100658,1934241,,41.976290414,-87.905227221
,HH850106,12/20/2002 01:01:36 PM,099XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0511,,9,,05,1176698,1839048,,41.713690442,-87.628469393
,HH849977,12/20/2002 10:30:00 AM,013XX S KOMENSKY AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1011,,24,,06,1149596,1893522,,41.863741544,-87.726319366
,HH851437,12/20/2002 11:30:00 PM,078XX S WOODLAWN AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0411,,8,,08B,1185574,1853244,,41.752441813,-87.595516831
,HH849351,12/20/2002 12:50:00 AM,079XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,false,false,0835,,18,,14,1161754,1852117,,41.749876545,-87.682838316
,HH850113,12/20/2002 12:35:00 PM,048XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,false,false,1621,,45,,06,1143301,1934144,,41.975332345,-87.748411114
,HH850602,12/20/2002 02:00:00 AM,017XX W NORTH SHORE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2432,,49,,05,1163745,1944560,,42.003506506,-87.672935925
,HH850060,12/20/2002 11:03:00 AM,026XX S TRIPP AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,1031,,22,,05,1148482,1886043,,41.843239765,-87.730601551
,HH850729,12/20/2002 05:42:00 PM,076XX W FARRAGUT AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,1613,,41,,04A,1124425,1933965,,41.975173837,-87.817830111
,HH851387,12/20/2002 11:53:00 PM,011XX W 18TH PL,0460,BATTERY,SIMPLE,APARTMENT,false,true,1233,,25,,08B,1169372,1891327,,41.85731164,-87.653786666
,HH850348,12/20/2002 02:38:20 PM,052XX N LINCOLN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,false,false,2011,,40,,10,1158542,1934557,,41.976166392,-87.692353047
