ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HH144651,01/24/2002 01:15:00 AM,076XX S MAPLEWOOD AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0835,,,,26,1160704,1853878,,41.754730716,-87.686637486
,HH144703,01/24/2002 02:00:00 AM,021XX W 19 ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1223,,,,26,1162390,1890721,,41.855797493,-87.679431521
,HH144682,01/24/2002 01:00:00 AM,060XX S RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,0823,,,,06,1157749,1864446,,41.783791331,-87.697180325
,HH144726,01/24/2002 01:30:00 AM,003XX N STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1831,,,,08B,1176300,1902537,,41.887919288,-87.628019052
,HH144736,01/24/2002 04:00:00 AM,066XX S STEWART AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0722,,,,26,1174764,1861082,,41.774197764,-87.634897415
,HH144679,01/24/2002 03:00:00 AM,016XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1233,,,,14,1171296,1892200,,41.859665218,-87.646698899
,HH144752,01/24/2002 06:10:00 AM,016XX E 95 ST,0560,ASSAULT,SIMPLE,STREET,false,false,0431,,,,08A,1188792,1842309,,41.722358758,-87.584073268
,HH144642,01/24/2002 01:22:01 AM,113XX S STATE ST,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,STREET,false,false,0522,,,,03,1178269,1829965,,41.688729981,-87.622990213
,HH144756,01/24/2002 06:15:00 AM,026XX W LITHUANIAN PLAZA CT,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0831,,,,08B,1160007,1858797,,41.768243533,-87.689056789
,HH144960,01/24/2002 12:00:00 AM,020XX W WEBSTER AV,0810,THEFT,OVER $500,STREET,false,false,1432,,,,06,1162194,1914614,,41.921365959,-87.679482684
,HH144672,01/24/2002 02:50:00 AM,035XX N ELSTON AV,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,true,false,1733,,,,08A,1154298,1923613,,41.946221444,-87.708253555
,HH144732,01/24/2002 03:50:00 AM,070XX N CLARK ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,2424,,,,03,1163400,1946840,,42.009770174,-87.674140581
,HH144571,01/24/2002 12:05:00 AM,035XX N CICERO AV,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,true,false,1634,,,,17,1143757,1922872,,41.944392479,-87.747017844
,HH144893,01/24/2002 08:30:00 AM,010XX N FRANCISCO AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1311,,,,07,1156867,1906677,,41.899695961,-87.699271014
,HH144970,01/24/2002 09:00:00 AM,022XX W HIRSCH ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,1424,,,,06,1161297,1909275,,41.906734077,-87.682927245
