ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Updated On,Latitude,Longitude
,HH220652,03/04/2002 03:00:00 AM,079XX S MARYLAND AV,0560,ASSAULT,SIMPLE,TAVERN/LIQUOR STORE,false,false,0624,,,,08A,1183277,1852642,,41.750843608,-87.603952966
,HH220665,03/04/2002 04:00:00 AM,066XX S UNIVERSITY AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0321,,,,07,1184693,1861216,,41.774338431,-87.598495714
,HH220608,03/04/2002 12:01:00 AM,004XX S ASHLAND AV,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1211,,,,03,1165811,1898209,,41.876273035,-87.666661364
,HH220591,03/04/2002 01:45:00 AM,018XX W ADAMS ST,0460,BATTERY,SIMPLE,STREET,true,true,1211,,,,08B,1164353,1899124,,41.878814823,-87.671988746
,HH220593,03/04/2002 01:33:29 AM,020XX W HOWARD ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,2424,,,,26,1161579,1950354,,42.019450952,-87.680742064
,HH220615,03/04/2002 02:00:00 AM,017XX E 85 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0412,,,,14,1189328,1848632,,41.739696889,-87.581907812
,HH220689,03/04/2002 06:00:00 AM,109XX S MILLARD AV,031A,ROBBERY,ARMED: HANDGUN,STREET,true,false,2211,,,,03,1153951,1831900,,41.694555793,-87.711966866
,HH220662,03/04/2002 04:42:57 AM,009XX N DAMEN AV,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1322,,,,05,1162895,1906432,,41.898899274,-87.677137032
,HH220645,03/04/2002 03:45:00 AM,078XX S LUELLA AV,0460,BATTERY,SIMPLE,APARTMENT,true,false,0414,,,,08B,1192564,1853302,,41.752433623,-87.569899998
,HH220960,03/04/2002 09:10:00 AM,053XX S HYDE PARK BV,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2132,,,,26,1188556,1870311,,41.799204348,-87.584044296
,HH220990,03/04/2002 10:00:00 AM,009XX W 31 PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0924,,,,26,1170573,1884009,,41.837204252,-87.649592195
,HH220949,03/04/2002 09:54:11 AM,014XX W MADISON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,GOVERNMENT BUILDING/PROPERTY,false,false,1211,,,,26,1166873,1900131,,41.881524451,-87.662706932
,HH220681,03/04/2002 05:41:14 AM,080XX S WOOD ST,0460,BATTERY,SIMPLE,RESIDENCE,true,true,0611,,,,08B,1165748,1851301,,41.74755353,-87.668225645
,HH221074,03/04/2002 12:00:00 AM,006XX E 92 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0633,,,,07,1182109,1844113,,41.727466157,-87.608496281
,HH221132,03/04/2002 12:00:00 AM,049XX S KEDZIE AV,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PLATFORM,false,false,0821,,,,14,1155873,1871845,,41.804133114,-87.703859846
,HH220926,03/04/2002 09:33:26 AM,022XX W WARREN BV,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1332,,,,26,1161481,1900314,,41.882140533,-87.682501034
,HH220674,03/04/2002 03:00:00 AM,007XX E 69 ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,ALLEY,false,false,0321,,,,02,1182323,1859424,,41.769476251,-87.607239078
,HH221400,03/04/2002 11:30:00 AM,092XX S RACINE AV,0810,THEFT,OVER $500,RESIDENCE,false,false,2222,,,,06,1169946,1843549,,41.726190877,-87.653067442
,HH221413,03/04/2002 01:30:00 PM,106XX S HALE AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2212,,,,26,1165573,1834119,,41.700407154,-87.669352516
,HH221585,03/04/2002 09:00:00 AM,0000X E LAKE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,0122,,,,26,1176970,1901745,,41.88573086,-87.625582609
